Dearely	Dearely	av-jn	Dearly	dear	0
truth	truth	n1	truth	truth	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
certainty	certainty	n1	certainty	certainty	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
appears	appears	vvz	appears	appear	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
creatureIoh	creatureIoh	uh	creatureIoh	creatureioh	0
.	.	.	.	.	1
14.	14.	crd	14.	14.	0
6.	6.	crd	6.	6.	1
Mat.	Mat.	np1	Mat.	Mat	0
11.	11.	crd	11.	11.	0
27	27	crd	27	27	0
,	,	,	,	,	0
little	little	j	little	little	0
chil	chil	fw-la	chil	chil	0
∣	∣	sy	∣	∣	0
dren	dren	n1	dren	dren	0
,	,	,	,	,	0
babes	babes	n2	babes	babe	0
,	,	,	,	,	0
or	or	cc	or	or	0
Idiots	Idiots	n2	Idiots	idiot	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
word	word	n1	word	word	0
signifies	signifies	vvz	signifies	signify	0
,	,	,	,	,	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
,	,	,	,	,	0
children	children	n2	children	child	0
in	in	p-acp	in	in	0
respect	respect	n1	respect	respect	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
estimation	estimation	n1	estimation	estimation	0
or	or	cc	or	or	0
dependance	dependance	n1	dependence	dependence	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
things	things	n2	things	thing	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
present	present	j	present	present	0
life	life	n1	life	life	0
;	;	;	;	;	0
Idiots	Idiots	n2	Idiots	idiot	0
in	in	p-acp	in	in	0
regard	regard	n1	regard	regard	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
knowledge	knowledge	n1	knowledge	knowledge	0
or	or	cc	or	or	0
skill	skill	n1	skill	skill	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
things	things	n2	things	thing	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
and	and	cc	and	and	0
matters	matters	n2	matters	matter	0
of	of	pp-f	of	of	0
eternal	eternal	j	eternal	eternal	0
life	life	n1	life	life	0
;	;	;	;	;	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
)	)	)	)	)	0
keep	keep	vvi	keep	keep	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
from	from	p-acp	from	from	0
Idolls	Idolls	n2	Idols	idol	0
,	,	,	,	,	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
,	,	,	,	,	0
look	look	vvb	look	look	0
diligently	diligently	av-j	diligently	diligent	0
unto	unto	p-acp	unto	unto	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
esteem	esteem	vvb	esteem	esteem	0
not	not	xx	not	not	0
of	of	pp-f	of	of	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
depend	depend	vvi	depend	depend	0
upon	upon	p-acp	upon	upon	0
those	those	d	those	those	0
false	false	j	false	false	0
ChristsMar	ChristsMar	np1	ChristsMar	ChristsMar	0
.	.	.	.	.	1
13.	13.	crd	13.	13.	0
22.	22.	crd	22.	22.	1
Ma.	Ma.	n1	Ma.	master	0
24.	24.	crd	24.	24.	0
24.	24.	crd	24.	24.	0
and	and	cc	and	and	0
carnall	carnall	j	carnal	carnal	0
worships	worships	n2	worships	worship	0
which	which	r-crq	which	which	0
the	the	dt	the	the	0
world	world	n1	world	world	0
hath	hath	vhz	hath	have	0
vainely	vainely	av-j	vainly	vain	0
formed	formed	vvn	formed	form	0
and	and	cc	and	and	0
moulded	moulded	vvn	moulded	mould	0
up	up	a-acp	up	up	0
unto	unto	p-acp	unto	unto	0
themselvesIoh	themselvesIoh	np1	themselvesIoh	themselvesIoh	0
.	.	.	.	.	1
4.	4.	crd	4.	4.	0
22.	22.	crd	22.	22.	0
2	2	crd	2	2	1
King	King	n1	King	king	0
.	.	.	.	.	1
17	17	crd	17	17	0
,	,	,	,	,	0
28	28	crd	28	28	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
34.	34.	crd	34.	34.	0
;	;	;	;	;	0
so	so	av	so	so	0
are	are	vbr	are	be	0
you	you	pn22	you	you	0
hence	hence	av	hence	hence	0
forth	forth	av	forth	forth	0
no	no	dx	no	no	0
more	more	dc	more	more	0
children	children	n2	children	child	0
but	but	cc-acp	but	but	0
are	are	vbr	are	be	0
met	met	vvn	met	meet	0
together	together	av	together	together	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
u	u	sy	u	u	0
∣	∣	sy	∣	∣	0
nity	nity	n1	nity	nity	0
of	of	pp-f	of	of	0
faith	faith	n1	faith	faith	0
,	,	,	,	,	0
and	and	cc	and	and	0
acknowledgement	acknowledgement	n1	acknowledgement	acknowledgement	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Son	Son	n1	Son	son	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
perfect	perfect	j	perfect	perfect	0
man	man	n1	man	man	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
measure	measure	n1	measure	measure	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
age	age	n1	age	age	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
fulnesse	fulnesse	n1	fullness	fullness	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
whom	whom	ro-crq	whom	who	0
all	all	d	all	all	0
the	the	dt	the	the	0
body	body	n1	body	body	0
being	being	vbg	being	be	0
coupled	coupled	vvn	coupled	couple	0
and	and	cc	and	and	0
knit	knit	vvn	knit	knit	0
together	together	av	together	together	0
in	in	p-acp	in	in	0
every	every	d	every	every	0
joynt	joynt	n1	joint	joint	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
furnishing	furnishing	n-vvg	furnishing	furnish	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
that	that	d	that	that	0
effectuall	effectuall	j	effectual	effectual	0
power	power	n1	power	power	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
mea	mea	zz	mea	mea	0
∣	∣	sy	∣	∣	0
sure	sure	j	sure	sure	0
of	of	pp-f	of	of	0
every	every	d	every	every	0
part	part	n1	part	part	0
,	,	,	,	,	0
receiveth	receiveth	vvz	receives	receive	0
increase	increase	n1	increase	increase	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
body	body	n1	body	body	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
edifying	edifying	n-vvg	edifying	edify	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
selfe	selfe	n1	self	self	0
in	in	p-acp	in	in	0
love1	love1	n1	love1	love1	0
Joh.	Joh.	np1	Joh.	Joh.	1
5.	5.	crd	5.	5.	0
19	19	crd	19	19	0
,	,	,	,	,	1
20.	20.	crd	20.	20.	1
Ephe.	Ephe.	np1	Ephe.	Ephe.	0
4.	4.	crd	4.	4.	0
13	13	crd	13	13	0
,	,	,	,	,	1
14	14	crd	14	14	0
,	,	,	,	,	0
16.	16.	crd	16.	16.	0
,	,	,	,	,	0
AMEN	AMEN	uh-n	AMEN	amen	0
.	.	.	.	.	1
