GREAT	GREAT	j	GREAT	great	0
Obedience	Obedience	n1	Obedience	obedience	0
and	and	cc	and	and	0
Non-Resistance	Non-Resistance	n1	Non-Resistance	non-resistance	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
shut	shut	vvn	shut	shut	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Hellish	Hellish	j	Hellish	hellish	0
Conspiracy	Conspiracy	n1	Conspiracy	conspiracy	0
for	for	p-acp	for	for	0
Wranglers	Wranglers	n2	Wranglers	wrangler	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
will	will	vmb	will	will	0
have	have	vhi	have	have	0
a	a	dt	a	a	0
hand	hand	n1	hand	hand	0
against	against	p-acp	against	against	0
your	your	po22	your	your	0
Majesty's	Majesty's	ng1	Majesty's	majesty	0
Person	Person	n1	Person	person	0
,	,	,	,	,	0
rather	rather	av-c	rather	rather	0
than	than	cs	than	than	0
so	so	av	so	so	0
E	E	sy	E	e	0
∣	∣	sy	∣	∣	0
minent	minent	j	minent	minent	0
a	a	dt	a	a	0
piece	piece	n1	piece	piece	0
of	of	pp-f	of	of	0
Service	Service	n1	Service	service	0
shall	shall	vmb	shall	shall	0
go	go	vvi	go	go	0
unperfected	unperfected	vvn	unperfected	unperfect	0
.	.	.	.	.	1
Give	Give	vvb	Give	give	0
me	me	pno11	me	i	0
leave	leave	vvi	leave	leave	0
therefore	therefore	av	therefore	therefore	0
Sir	Sir	n1	Sir	sir	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
greatest	greatest	js	greatest	great	0
Duty	Duty	n1	Duty	duty	0
and	and	cc	and	and	0
Submissi	Submissi	np1	Submissi	Submissi	0
∣	∣	sy	∣	∣	0
on	on	p-acp	on	on	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
observe	observe	vvi	observe	observe	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
most	most	av-ds	most	most	0
Excellent	Excellent	j	Excellent	excellent	0
Majesty	Majesty	n1	Majesty	majesty	0
the	the	dt	the	the	0
Excel	Excel	vvi	Excel	excel	0
∣	∣	sy	∣	∣	0
lency	lency	n1	lency	lency	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
Religion	Religion	n1	Religion	religion	0
they	they	pns32	they	they	0
would	would	vmd	would	will	0
subvert	subvert	vvi	subvert	subvert	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
shewing	shewing	vvg	showing	show	0
the	the	dt	the	the	0
Vileness	Vileness	n1	Vileness	vileness	0
of	of	pp-f	of	of	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
would	would	vmd	would	will	0
introduce	introduce	vvi	introduce	introduce	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
happy	happy	j	happy	happy	0
Go	Go	vvb	Go	go	0
∣	∣	sy	∣	∣	0
vernment	vernment	n1	vernment	vernment	0
they	they	pns32	they	they	0
would	would	vmd	would	will	0
destroy	destroy	vvi	destroy	destroy	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
attempt	attempt	n1	attempt	attempt	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
made	made	vvn	made	make	0
upon	upon	p-acp	upon	upon	0
your	your	po22	your	your	0
Majesty's	Majesty's	ng1	Majesty's	majesty	0
Person	Person	n1	Person	person	0
.	.	.	.	.	1
These	These	np1	These	Theise	0
Conspirators	Conspirators	n2	Conspirators	conspirator	0
that	that	cst	that	that	0
say	say	vvb	say	say	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
Protestants	Protestants	n2	Protestants	protestant	0
,	,	,	,	,	0
cannot	cannot	vmbx	cannot	can	0
but	but	p-acp	but	but	0
own	own	d	own	own	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
are	are	vbr	are	be	0
exceeding	exceeding	av-vvg	exceeding	exceed	0
happy	happy	j	happy	happy	0
in	in	p-acp	in	in	0
relation	relation	n1	relation	relation	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
Religion	Religion	n1	Religion	religion	0
,	,	,	,	,	0
since	since	c-acp	since	since	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
Majesty's	Majesty's	ng1	Majesty's	majesty	0
happy	happy	j	happy	happy	0
Accession	Accession	n1	Accession	accession	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Throne	Throne	n1	Throne	throne	0
;	;	;	;	;	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
are	are	vbr	are	be	0
once	once	a-acp	once	once	0
more	more	av-dc	more	more	0
freed	freed	vvn	freed	free	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Romish	Romish	jp	Romish	romish	0
Yoke	Yoke	n1	Yoke	yoke	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
so	so	av	so	so	0
great	great	j	great	great	0
a	a	dt	a	a	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
Europe	Europe	np1	Europe	Europe	0
do	do	vdb	do	do	0
yet	yet	av	yet	yet	0
draw	draw	vvi	draw	draw	0
and	and	cc	and	and	0
la	la	uh	la	la	0
∣	∣	sy	∣	∣	0
bour	bour	uh	bour	bour	0
under	under	p-acp	under	under	0
;	;	;	;	;	0
that	that	d	that	that	0
Popery	Popery	n1	Popery	popery	0
is	is	vbz	is	be	0
such	such	d	such	such	0
a	a	dt	a	a	0
thing	thing	n1	thing	thing	0
as	as	c-acp	as	as	0
cannot	cannot	vmbx	cannot	can	0
but	but	p-acp	but	but	0
for	for	p-acp	for	for	0
want	want	n1	want	want	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Word	Word	n1	Word	word	0
to	to	pc-acp	to	to	0
express	express	vvi	express	express	0
it	it	pn31	it	it	0
,	,	,	,	,	0
be	be	vbb	be	be	0
called	called	vvn	called	call	0
Religion	Religion	n1	Religion	religion	0
;	;	;	;	;	0
nor	nor	ccx	nor	nor	0
is	is	vbz	is	be	0
it	it	pn31	it	it	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
mentioned	mentioned	vvn	mentioned	mention	0
with	with	p-acp	with	with	0
that	that	d	that	that	0
Civility	Civility	n1	Civility	civility	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
other	other	j-jn	other	other	0
∣	∣	sy	∣	∣	0
wise	wise	j	wise	wise	0
decent	decent	j	decent	decent	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
used	used	vvn	used	use	0
in	in	p-acp	in	in	0
speaking	speaking	vvg	speaking	speak	0
of	of	pp-f	of	of	0
Differences	Differences	n2	Differences	difference	0
of	of	pp-f	of	of	0
Hu	Hu	uh	Hu	hu	0
∣	∣	sy	∣	∣	0
mane	mane	n1	mane	mane	0
Opinion	Opinion	n1	Opinion	opinion	0
about	about	p-acp	about	about	0
Divine	Divine	j-jn	Divine	divine	0
Matters	Matters	n2	Matters	matter	0
;	;	;	;	;	0
were	were	vbdr	were	be	0
it	it	pn31	it	it	0
open	open	j	open	open	0
Ju	Ju	np1	Ju	Ju	0
∣	∣	sy	∣	∣	0
daism	daism	n1	daism	daism	0
,	,	,	,	,	0
or	or	cc	or	or	0
plain	plain	j	plain	plain	0
Turcism	Turcism	n1	Turcism	turcism	0
,	,	,	,	,	0
or	or	cc	or	or	0
honest	honest	j	honest	honest	0
Paganism	Paganism	n1	Paganism	paganism	0
;	;	;	;	;	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
yet	yet	av	yet	yet	0
a	a	dt	a	a	0
certain	certain	j	certain	certain	0
Bonafides	Bonafides	n2	Bonafides	bonafide	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
extravagant	extravagant	j	extravagant	extravagant	0
Belief	Belief	n1	Belief	belief	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Sincerity	Sincerity	n1	Sincerity	sincerity	0
of	of	pp-f	of	of	0
an	an	dt	and	a	0
Erroneous	Erroneous	j	Erroneous	erroneous	0
Profession	Profession	n1	Profession	profession	0
may	may	vmb	may	may	0
render	render	vvi	render	render	0
it	it	pn31	it	it	0
more	more	av-dc	more	more	0
pardonable	pardonable	j	pardonable	pardonable	0
:	:	:	:	:	0
But	But	cc-acp	But	but	0
this	this	d	this	this	0
Popery	Popery	n1	Popery	popery	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
Compound	Compound	vvi	Compound	compound	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
the	the	dt	the	the	0
three	three	crd	three	three	0
,	,	,	,	,	0
an	an	dt	and	a	0
Extract	Extract	n1	Extract	extract	0
of	of	pp-f	of	of	0
whatsoever	whatsoever	r-crq	whatsoever	whatsoever	0
is	is	vbz	is	be	0
most	most	av-ds	most	most	0
Ridiculous	Ridiculous	j	Ridiculous	ridiculous	0
and	and	cc	and	and	0
Impious	Impious	j	Impious	impious	0
in	in	p-acp	in	in	0
them	them	pno32	them	they	0
,	,	,	,	,	0
incorporated	incorporated	vvn	incorporated	incorporate	0
with	with	p-acp	with	with	0
more	more	av-dc	more	more	0
peculiar	peculiar	j	peculiar	peculiar	0
Absur	Absur	j	Absurd	absurd	0
∣	∣	sy	∣	∣	0
dities	dities	n2	dities	dity	0
of	of	pp-f	of	of	0
its	its	po31	its	its	0
own	own	d	own	own	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
which	which	r-crq	which	which	0
those	those	d	those	those	0
were	were	vbdr	were	be	0
deficient	deficient	j	deficient	deficient	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
this	this	d	this	this	0
deliberately	deliberately	av-j	deliberately	deliberate	0
contrived	contrived	vvn	contrived	contrive	0
,	,	,	,	,	0
and	and	cc	and	and	0
knowingly	knowingly	av-vvg	knowingly	know	0
carried	carried	vvn	carried	carry	0
on	on	a-acp	on	on	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Rascally	Rascally	j	Rascally	rascally	0
and	and	cc	and	and	0
Villainous	Villainous	j	Villainous	villainous	0
Clergy	Clergy	n1	Clergy	clergy	0
,	,	,	,	,	0
under	under	p-acp	under	under	0
the	the	dt	the	the	0
Name	Name	n1	Name	name	0
of	of	pp-f	of	of	0
Chri	Chri	np1	Chri	Chri	0
∣	∣	sy	∣	∣	0
stianity	stianity	n1	stianity	stianity	0
.	.	.	.	.	1
The	The	dt	The	the	0
Wisdom	Wisdom	n1	Wisdom	wisdom	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
fifth	fifth	ord	fifth	five	0
Religion	Religion	n1	Religion	religion	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
last	last	ord	last	last	0
and	and	cc	and	and	0
most	most	av-ds	most	most	0
Insolent	Insolent	j	Insolent	insolent	0
Attempt	Attempt	vvb	Attempt	attempt	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
Credulity	Credulity	n1	Credulity	credulity	0
and	and	cc	and	and	0
Con	Con	fw-mi	Con	con	0
∣	∣	sy	∣	∣	0
spiracy	spiracy	n1	spiracy	spiracy	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
Liberty	Liberty	n1	Liberty	liberty	0
of	of	pp-f	of	of	0
Mankind	Mankind	n1	Mankind	mankind	0
,	,	,	,	,	0
seems	seems	vvz	seems	seem	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
Un	Un	fw-fr	Un	un	0
∣	∣	sy	∣	∣	0
derstanding	derstanding	vvg	derstanding	derstand	0
Men	Men	n2	Men	man	0
,	,	,	,	,	0
principally	principally	av-j	principally	principal	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
consisted	consisted	vvn	consisted	consist	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
owning	owning	vvg	owning	own	0
the	the	dt	the	the	0
Scriptures	Scriptures	n2	Scriptures	scripture	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
Word	Word	n1	Word	word	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Rule	Rule	n1	Rule	rule	0
of	of	pp-f	of	of	0
Faith	Faith	n1	Faith	faith	0
and	and	cc	and	and	0
Manners	Manners	n2	Manners	manner	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
wickedly	wickedly	av-j	wickedly	wicked	0
prohibiting	prohibiting	vvg	prohibiting	prohibit	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
same	same	d	same	same	0
time	time	n1	time	time	0
their	their	po32	their	their	0
common	common	j	common	common	0
Use	Use	n1	Use	use	0
,	,	,	,	,	0
or	or	cc	or	or	0
the	the	dt	the	the	0
Reading	Reading	n-vvg	Reading	read	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
by	by	p-acp	by	by	0
those	those	d	those	those	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
Communion	Communion	n1	Communion	communion	0
,	,	,	,	,	0
there	there	a-acp	there	there	0
being	being	vbg	being	be	0
no	no	dx	no	no	0
bet	bet	n1	bet	bet	0
∣	∣	sy	∣	∣	0
ter	ter	zz	ter	ter	0
or	or	cc	or	or	0
more	more	av-dc	more	more	0
rational	rational	j	rational	rational	0
way	way	n1	way	way	0
to	to	pc-acp	to	to	0
frustrate	frustrate	vvi	frustrate	frustrate	0
the	the	dt	the	the	0
very	very	j	very	very	0
design	design	n1	design	design	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Lord	Lord	n1	Lord	lord	0
Jesus	Jesus	np1	Jesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
(	(	(	(	(	0
who	who	r-crq	who	who	0
first	first	ord	first	first	0
planted	planted	vvd	planted	plant	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
miracu	miracu	n1	miracu	miracu	0
∣	∣	sy	∣	∣	0
lous	lous	n2	lous	love	0
Power	Power	n1	Power	power	0
and	and	cc	and	and	0
extraordinary	extraordinary	j	extraordinary	extraordinary	0
Gifts	Gifts	n2	Gifts	gift	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Holy-Ghost	Holy-Ghost	n1	Holy-Ghost	holy-ghost	0
)	)	)	)	)	0
than	than	cs	than	than	0
to	to	pc-acp	to	to	0
forbid	forbid	vvi	forbid	forbid	0
the	the	dt	the	the	0
use	use	n1	use	use	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
in	in	p-acp	in	in	0
such	such	d	such	such	0
a	a	dt	a	a	0
Language	Language	n1	Language	language	0
as	as	p-acp	as	as	0
the	the	dt	the	the	0
People	People	n1	People	people	0
could	could	vmd	could	can	0
understand	understand	vvi	understand	understand	0
;	;	;	;	;	0
for	for	c-acp	for	for	0
having	having	vhg	having	have	0
the	the	dt	the	the	0
Scripture	Scripture	n1	Scripture	scripture	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
by	by	p-acp	by	by	0
all	all	d	all	all	0
Christians	Christians	np1	Christians	Christians	0
are	are	vbr	are	be	0
avowed	avowed	vvn	avowed	avow	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
of	of	pp-f	of	of	0
Divine	Divine	j-jn	Divine	divine	0
Authority	Authority	n1	Authority	authority	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
appointing	appointing	vvg	appointing	appoint	0
it	it	pn31	it	it	0
to	to	pc-acp	to	to	0
remain	remain	vvi	remain	remain	0
in	in	p-acp	in	in	0
such	such	d	such	such	0
hands	hands	n2	hands	hand	0
as	as	c-acp	as	as	0
were	were	vbdr	were	be	0
intru	intru	n2	intru	intru	0
∣	∣	sy	∣	∣	0
sted	sted	n1	stead	stead	0
to	to	p-acp	to	to	0
undertake	undertake	vvi	undertake	undertake	0
and	and	cc	and	and	0
carry	carry	vvi	carry	carry	0
on	on	p-acp	on	on	0
their	their	po32	their	their	0
holy	holy	j	holy	holy	0
Cheat	Cheat	n1	Cheat	cheat	0
,	,	,	,	,	0
they	they	pns32	they	they	0
had	had	vhd	had	have	0
the	the	dt	the	the	0
Opportunity	Opportunity	n1	Opportunity	opportunity	0
to	to	pc-acp	to	to	0
vitiate	vitiate	vvi	vitiate	vitiate	0
,	,	,	,	,	0
suppress	suppress	vvi	suppress	suppress	0
,	,	,	,	,	0
or	or	cc	or	or	0
interpret	interpret	vvi	interpret	interpret	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
own	own	d	own	own	0
advantage	advantage	n1	advantage	advantage	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
support	support	n1	support	support	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
Villainous	Villainous	j	Villainous	villainous	0
Priestcraft	Priestcraft	n1	Priestcraft	priestcraft	0
,	,	,	,	,	0
those	those	d	those	those	0
admirable	admirable	j	admirable	admirable	0
Evidences	Evidences	n2	Evidences	evidence	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
which	which	r-crq	which	which	0
the	the	dt	the	the	0
com	com	vvi	come	come	0
∣	∣	sy	∣	∣	0
mon	mon	fw-fr	mon	mon	0
People	People	n1	People	people	0
hold	hold	vvi	hold	hold	0
their	their	po32	their	their	0
Salvation	Salvation	n1	Salvation	salvation	0
;	;	;	;	;	0
and	and	cc	and	and	0
they	they	pns32	they	they	0
having	having	vhg	having	have	0
by	by	p-acp	by	by	0
this	this	d	this	this	0
Fraud	Fraud	n1	Fraud	fraud	0
gained	gained	vvd	gained	gain	0
their	their	po32	their	their	0
Point	Point	n1	Point	point	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
was	was	vbds	was	be	0
from	from	p-acp	from	from	0
that	that	d	that	that	0
time	time	n1	time	time	0
nothing	nothing	pix	nothing	nothing	0
so	so	av	so	so	0
monstrous	monstrous	j	monstrous	monstrous	0
to	to	p-acp	to	to	0
Reason	Reason	n1	Reason	reason	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
abhorring	abhorring	vvg	abhorring	abhor	0
from	from	p-acp	from	from	0
Morality	Morality	n1	Morality	morality	0
,	,	,	,	,	0
or	or	cc	or	or	0
so	so	av	so	so	0
contrary	contrary	j-jn	contrary	contrary	0
to	to	p-acp	to	to	0
Scripture	Scripture	n1	Scripture	scripture	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
might	might	vmd	might	may	0
not	not	xx	not	not	0
in	in	p-acp	in	in	0
prudence	prudence	n1	prudence	prudence	0
venture	venture	vvi	venture	venture	0
on	on	a-acp	on	on	0
.	.	.	.	.	1
The	The	dt	The	the	0
Idolatry	Idolatry	n1	Idolatry	idolatry	0
of	of	pp-f	of	of	0
Adoring	Adoring	vvg	Adoring	adore	0
and	and	cc	and	and	0
praying	praying	vvg	praying	pray	0
to	to	p-acp	to	to	0
Saints	Saints	n2	Saints	saint	0
and	and	cc	and	and	0
Angels	Angels	n2	Angels	angel	0
,	,	,	,	,	0
and	and	cc	and	and	0
worshipping	worshipping	vvg	worshipping	worship	0
Pictures	Pictures	n2	Pictures	picture	0
,	,	,	,	,	0
Ima	Ima	np1	Ima	Ima	0
∣	∣	sy	∣	∣	0
ges	ges	n1	ges	guess	0
,	,	,	,	,	0
and	and	cc	and	and	0
incredible	incredible	j	incredible	incredible	0
Miracles	Miracles	n2	Miracles	miracle	0
,	,	,	,	,	0
and	and	cc	and	and	0
palpable	palpable	j	palpable	palpable	0
Fables	Fables	n2	Fables	fable	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
promote	promote	vvi	promote	promote	0
that	that	d	that	that	0
Veneration	Veneration	n1	Veneration	veneration	0
.	.	.	.	.	1
The	The	dt	The	the	0
whole	whole	j-jn	whole	whole	0
Liturgy	Liturgy	n1	Liturgy	liturgy	0
and	and	cc	and	and	0
Worship	Worship	n1	Worship	worship	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
blessed	blessed	j-vvn	blessed	bless	0
Virgin	Virgin	n1	Virgin	virgin	0
,	,	,	,	,	0
the	the	dt	the	the	0
saying	saying	n-vvg	saying	say	0
of	of	pp-f	of	of	0
Pater	Pater	np1	Pater	Pater	0
Nosters	Nosters	ng1	Noster's	noster	0
and	and	cc	and	and	0
Creeds	Creeds	n2	Creeds	creed	0
,	,	,	,	,	0
the	the	dt	the	the	0
Honour	Honour	n1	Honour	honour	0
of	of	pp-f	of	of	0
Saints	Saints	n2	Saints	saint	0
and	and	cc	and	and	0
Ave-Maries	Ave-Maries	n2	Ave-Maries	ave-mary	0
too	too	av	too	too	0
,	,	,	,	,	0
not	not	xx	not	not	0
to	to	p-acp	to	to	0
her	her	po31	her	her	0
Ho	Ho	uh	Ho	ho	0
∣	∣	sy	∣	∣	0
nour	nour	n1	nou_r_	nou_r_	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
of	of	pp-f	of	of	0
others	others	n2-jn	others	other	0
.	.	.	.	.	1
The	The	dt	The	the	0
Publick	Publick	j	Public	public	0
Service	Service	n1	Service	service	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
can	can	vmb	can	can	0
spare	spare	vvi	spare	spare	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
among	among	p-acp	among	among	0
,	,	,	,	,	0
so	so	av	so	so	0
many	many	d	many	many	0
Competitors	Competitors	n2	Competitors	competitor	0
in	in	p-acp	in	in	0
anun	anun	n1	anun	anun	0
∣	∣	sy	∣	∣	0
known	known	n-vvn	known	know	0
Tongue	Tongue	n1	Tongue	tongue	0
,	,	,	,	,	0
and	and	cc	and	and	0
intangled	intangled	vvn	entangled	entangle	0
with	with	p-acp	with	with	0
such	such	d	such	such	0
Vestments	Vestments	n2	Vestments	vestment	0
,	,	,	,	,	0
Con	Con	vvi	Con	con	0
∣	∣	sy	∣	∣	0
secrations	secrations	n2	secrations	secration	0
,	,	,	,	,	0
Exorcisms	Exorcisms	n2	Exorcisms	exorcism	0
,	,	,	,	,	0
Whisperings	Whisperings	n2-vvg	Whisperings	whisper	0
,	,	,	,	,	0
Sprinklings	Sprinklings	n2-vvg	Sprinklings	sprinkle	0
,	,	,	,	,	0
Censings	Censings	n2-vvg	Censings	censing	0
,	,	,	,	,	0
and	and	cc	and	and	0
Phantastical	Phantastical	j	Fantastical	fantastical	0
Rites	Rites	n2	Rites	rite	0
,	,	,	,	,	0
Gesticulations	Gesticulations	n2	Gesticulations	gesticulation	0
and	and	cc	and	and	0
Removals	Removals	n2	Removals	removal	0
,	,	,	,	,	0
so	so	av	so	so	0
unbecoming	unbecoming	j	unbecoming	unbecoming	0
a	a	dt	a	a	0
Christian	Christian	njp	Christian	christian	0
Office	Office	n1	Office	office	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
represents	represents	vvz	represents	represent	0
rather	rather	av-c	rather	rather	0
the	the	dt	the	the	0
Pranks	Pranks	n2	Pranks	prank	0
and	and	cc	and	and	0
Ceremonies	Ceremonies	n2	Ceremonies	ceremony	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Jugler	Jugler	n1	Juggler	juggler	0
or	or	cc	or	or	0
a	a	dt	a	a	0
Conjurer	Conjurer	n1	Conjurer	conjurer	0
:	:	:	:	:	0
The	The	dt	The	the	0
refusal	refusal	n1	refusal	refusal	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Cup	Cup	n1	Cup	cup	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Laity	Laity	np1	Laity	Laity	0
,	,	,	,	,	0
the	the	dt	the	the	0
necessity	necessity	n1	necessity	necessity	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Priests	Priests	ng1	Priests	priest	0
'	'	'	'	'	0
Intention	Intention	n1	Intention	intention	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
any	any	d	any	any	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
Sacraments	Sacraments	n2	Sacraments	sacrament	0
effe	effe	n1	effe	effe	0
∣	∣	sy	∣	∣	0
ctual	ctual	n1	ctual	ctual	0
,	,	,	,	,	0
debarring	debarring	vvg	debarring	debar	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
Clergy	Clergy	n1	Clergy	clergy	0
from	from	p-acp	from	from	0
Marriage	Marriage	n1	Marriage	marriage	0
,	,	,	,	,	0
Inter	Inter	fw-la	Inter	inter	0
∣	∣	sy	∣	∣	0
dicting	dicting	j-vvg	dicting	dict	0
of	of	pp-f	of	of	0
Meats	Meats	n2	Meats	meat	0
,	,	,	,	,	0
Auricular	Auricular	j	Auricular	auricular	0
Confession	Confession	n1	Confession	confession	0
,	,	,	,	,	0
and	and	cc	and	and	0
Absolution	Absolution	n1	Absolution	absolution	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
with	with	p-acp	with	with	0
them	them	pno32	them	they	0
Practised	Practised	j-vvn	Practised	practise	0
;	;	;	;	;	0
Penances	Penances	n2	Penances	penance	0
,	,	,	,	,	0
Pilgrimages	Pilgrimages	n2	Pilgrimages	pilgrimage	0
,	,	,	,	,	0
Purga	Purga	np1	Purga	Purga	0
∣	∣	sy	∣	∣	0
tory	tory	n1	tory	tory	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
above	above	p-acp	above	above	0
all	all	d	all	all	0
,	,	,	,	,	0
their	their	po32	their	their	0
other	other	j-jn	other	other	0
Cheats	Cheats	vvz	Cheats	cheat	0
and	and	cc	and	and	0
Rogueries	Rogueries	n2	Rogueries	roguery	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Villainous	Villainous	j	Villainous	villainous	0
Solecism	Solecism	n1	Solecism	solecism	0
of	of	pp-f	of	of	0
Transubstantiation	Transubstantiation	n1	Transubstantiation	transubstantiation	0
,	,	,	,	,	0
whereby	whereby	c-crq	whereby	whereby	0
that	that	d	that	that	0
Glorified	Glorified	vvn	Glorified	glorify	0
Body	Body	n1	Body	body	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Lord	Lord	n1	Lord	lord	0
Jesus	Jesus	np1	Jesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
same	same	d	same	same	0
time	time	n1	time	time	0
they	they	pns32	they	they	0
allow	allow	vvb	allow	allow	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
in	in	p-acp	in	in	0
Heaven	Heaven	n1	Heaven	heaven	0
,	,	,	,	,	0
is	is	vbz	is	be	0
Sold	Sold	vvn	Sold	sell	0
again	again	av	again	again	0
and	and	cc	and	and	0
Crucified	Crucified	vvn	Crucified	crucify	0
daily	daily	av-j	daily	daily	0
upon	upon	p-acp	upon	upon	0
all	all	d	all	all	0
the	the	dt	the	the	0
Altars	Altars	n2	Altars	altar	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
Commu	Commu	np1	Commu	Commu	0
∣	∣	sy	∣	∣	0
nion	nion	n1	nion	nion	0
;	;	;	;	;	0
for	for	p-acp	for	for	0
God	God	np1	God	God	0
