Right	Right	n-jn	Right	right	0
soule	soule	n1	soul	soul	0
,	,	,	,	,	0
)	)	)	)	)	0
what	what	r-crq	what	what	0
could	could	vmd	could	can	0
I	I	pns11	I	i	0
do	do	vdi	do	do	0
lesse	lesse	av-dc	less	less	0
than	than	cs	than	than	0
seeke	seeke	vvb	seek	seek	0
your	your	po22	your	your	0
compleat	compleat	j	complete	complete	0
hap	hap	n1	hap	hap	0
∣	∣	sy	∣	∣	0
pinesse	pinesse	n1	pinesse	pinesse	0
?	?	?	?	?	1
And	And	cc	And	and	0
I	I	pns11	I	i	0
apprehending	apprehending	vvg	apprehending	apprehend	0
this	this	d	this	this	0
poore	poore	j	poor	poor	0
work	work	n1	work	work	0
might	might	vmd	might	may	0
contribut	contribut	vvi	contribute	contribute	0
a	a	dt	a	a	0
small	small	j	small	small	0
mite	mite	n1	mite	mite	0
thereto	thereto	av	thereto	thereto	0
(	(	(	(	(	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
blessing	blessing	n1	blessing	blessing	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
)	)	)	)	)	0
I	I	pns11	I	i	0
could	could	vmd	could	can	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
so	so	av	so	so	0
unjust	unjust	j	unjust	unjust	0
to	to	pc-acp	to	to	0
detaine	detaine	vvi	detain	detain	0
it	it	pn31	it	it	0
from	from	p-acp	from	from	0
you	you	pn22	you	you	0
.	.	.	.	.	1
Truly	Truly	np1	Truly	Truly	0
,	,	,	,	,	0
(	(	(	(	(	0
next	next	ord	next	next	0
the	the	dt	the	the	0
seeking	seeking	vvg	seeking	seek	0
the	the	dt	the	the	0
glory	glory	n1	glory	glory	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
)	)	)	)	)	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
chiefly	chiefly	av-jn	chiefly	chief	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
sakes	sakes	n2	sakes	sake	0
made	made	vvd	made	make	0
it	it	pn31	it	it	0
obvious	obvious	j	obvious	obvious	0
to	to	p-acp	to	to	0
publike	publike	j	public	public	0
view	view	n1	view	view	0
;	;	;	;	;	0
I	I	pns11	I	i	0
must	must	vmb	must	must	0
confesse	confesse	vvi	confess	confess	0
,	,	,	,	,	0
the	the	dt	the	the	0
good	good	j	good	good	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
poore	poore	j	poor	poor	0
soules	soules	n2	souls	soul	0
I	I	pns11	I	i	0
desire	desire	vvb	desire	desire	0
to	to	pc-acp	to	to	0
prize	prize	vvi	prize	prize	0
;	;	;	;	;	0
and	and	cc	and	and	0
if	if	cs	if	if	0
any	any	d	any	any	0
receive	receive	vvb	receive	receive	0
benefit	benefit	n1	benefit	benefit	0
by	by	p-acp	by	by	0
this	this	d	this	this	0
my	my	po11	my	my	0
poore	poore	j	poor	poor	0
paines	paines	n2	pains	pain	0
,	,	,	,	,	0
I	I	pns11	I	i	0
desire	desire	vvb	desire	desire	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
it	it	pn31	it	it	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
very	very	j	very	very	0
large	large	j	large	large	0
engagement	engagement	n1	engagement	engagement	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
poore	poore	j	poor	poor	0
soule	soule	n1	soul	soul	0
to	to	pc-acp	to	to	0
praise	praise	vvi	praise	praise	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
for	for	p-acp	for	for	0
his	his	po31	his	his	0
infinite	infinite	j	infinite	infinite	0
goodnesse	goodnesse	n1	goodness	goodness	0
and	and	cc	and	and	0
grace	grace	n1	grace	grace	0
here	here	av	here	here	0
∣	∣	sy	∣	∣	0
in	in	p-acp	in	in	0
;	;	;	;	;	0
Further	Further	av-jc	Further	further	0
I	I	pns11	I	i	0
must	must	vmb	must	must	0
acquaint	acquaint	vvi	acquaint	acquaint	0
you	you	pn22	you	you	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
in	in	p-acp	in	in	0
some	some	d	some	some	0
things	things	n2	things	thing	0
altered	altered	vvn	altered	alter	0
this	this	d	this	this	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
first	first	ord	first	first	0
Copy	Copy	n1	Copy	copy	0
,	,	,	,	,	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
worst	worst	js	worst	worst	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
better	better	jc	better	better	0
;	;	;	;	;	0
And	And	cc	And	and	0
now	now	av	now	now	0
my	my	po11	my	my	0
poore	poore	j	poor	poor	0
hearts	hearts	n2	hearts	heart	0
,	,	,	,	,	0
on	on	p-acp	on	on	0
whom	whom	ro-crq	whom	who	0
can	can	vmb	can	can	0
I	I	pns11	I	i	0
so	so	av	so	so	0
properly	properly	av-j	properly	proper	0
bestow	bestow	vvi	bestow	bestow	0
it	it	pn31	it	it	0
as	as	a-acp	as	as	0
on	on	p-acp	on	on	0
you	you	pn22	you	you	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
are	are	vbr	are	be	0
bone	bone	n1	bone	bone	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
bone	bone	n1	bone	bone	0
,	,	,	,	,	0
and	and	cc	and	and	0
flesh	flesh	n1	flesh	flesh	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
flesh	flesh	n1	flesh	flesh	0
?	?	?	?	?	1
I	I	pns11	I	i	0
have	have	vhb	have	have	0
two	two	crd	two	two	0
speciall	speciall	j	special	special	0
reasons	reasons	n2	reasons	reason	0
,	,	,	,	,	0
amongst	amongst	p-acp	among	among	0
many	many	d	many	many	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
write	write	vvi	write	write	0
this	this	d	this	this	0
Epistle	Epistle	n1	Epistle	epistle	0
Dedicatory	Dedicatory	j	Dedicatory	dedicatory	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
:	:	:	:	:	0
First	First	ord	First	first	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
manifest	manifest	vvi	manifest	manifest	0
my	my	po11	my	my	0
Cordiall	Cordiall	j	Cordial	cordial	0
love	love	n1	love	love	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
soules	soules	n2	souls	soul	0
.	.	.	.	.	1
Se	Se	fw-la	Se	se	0
∣	∣	sy	∣	∣	0
condly	condly	av-j	condly	cond	0
,	,	,	,	,	0
that	that	cst	that	that	0
hereby	hereby	av	hereby	hereby	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
oblige	oblige	vvi	oblige	oblige	0
you	you	pn22	you	you	0
to	to	p-acp	to	to	0
en	en	fw-fr	en	en	0
∣	∣	sy	∣	∣	0
deare	deare	n1	deer	deer	0
it	it	pn31	it	it	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
it	it	pn31	it	it	0
your	your	po22	your	your	0
Rule	Rule	n1	Rule	rule	0
to	to	pc-acp	to	to	0
walke	walke	vvi	walk	walk	0
by	by	p-acp	by	by	0
.	.	.	.	.	1
Now	Now	av	Now	now	0
if	if	cs	if	if	0
either	either	d	either	either	0
you	you	pn22	you	you	0
or	or	cc	or	or	0
any	any	d	any	any	0
others	others	n2-jn	others	other	0
should	should	vmd	should	shall	0
marvell	marvell	n1	marvel	marvel	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
make	make	vvi	make	make	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
so	so	av	so	so	0
pupiller	pupiller	n1	pupiller	pupiller	0
as	as	c-acp	as	as	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
use	use	n1	use	use	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
names	names	n2	names	name	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
beginning	beginning	n1	beginning	beginning	0
,	,	,	,	,	0
and	and	cc	and	and	0
my	my	po11	my	my	0
owne	owne	d	own	own	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
end	end	n1	end	end	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Epistle	Epistle	n1	Epistle	epistle	0
:	:	:	:	:	0
And	And	cc	And	and	0
secondly	secondly	ord	secondly	second	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
affix	affix	vvi	affix	affix	0
my	my	po11	my	my	0
Effigies	Effigies	n2	Effigies	effigy	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
Front	Front	n1	Front	front	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Booke	Booke	n1	Book	book	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
both	both	d	both	both	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
give	give	vvi	give	give	0
a	a	dt	a	a	0
can	can	n1	can	can	0
∣	∣	sy	∣	∣	0
did	did	vdd	did	do	0
answer	answer	vvi	answer	answer	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
first	first	ord	first	first	0
I	I	pns11	I	i	0
must	must	vmb	must	must	0
tell	tell	vvi	tell	tell	0
you	you	pn22	you	you	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
gaine	gaine	vvi	gain	gain	0
popular	popular	j	popular	popular	0
applause	applause	n1	applause	applause	0
;	;	;	;	;	0
for	for	p-acp	for	for	0
first	first	ord	first	first	0
,	,	,	,	,	0
I	I	pns11	I	i	0
know	know	vvb	know	know	0
nothing	nothing	pix	nothing	nothing	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
that	that	cst	that	that	0
can	can	vmb	can	can	0
advance	advance	vvi	advance	advance	0
so	so	av	so	so	0
course	course	n1	course	course	0
an	an	dt	and	a	0
end	end	n1	end	end	0
.	.	.	.	.	1
Secondly	Secondly	ord	Secondly	second	0
,	,	,	,	,	0
I	I	pns11	I	i	0
do	do	vdb	do	do	0
professe	professe	vvi	profess	profess	0
I	I	pns11	I	i	0
desire	desire	vvb	desire	desire	0
with	with	p-acp	with	with	0
my	my	po11	my	my	0
soule	soule	n1	soul	soul	0
to	to	pc-acp	to	to	0
abominate	abominate	vvi	abominate	abominate	0
all	all	d	all	all	0
popularity	popularity	n1	popularity	popularity	0
:	:	:	:	:	0
I	I	pns11	I	i	0
can	can	vmb	can	can	0
with	with	p-acp	with	with	0
much	much	d	much	much	0
comfort	comfort	n1	comfort	comfort	0
averre	averre	vvi	aver	aver	0
that	that	cst	that	that	0
my	my	po11	my	my	0
sincere	sincere	j	sincere	sincere	0
de	de	zz	de	de	0
∣	∣	sy	∣	∣	0
signe	signe	n1	sign	sign	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
avoid	avoid	vvi	avoid	avoid	0
it	it	pn31	it	it	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
nothing	nothing	pix	nothing	nothing	0
is	is	vbz	is	be	0
more	more	av-dc	more	more	0
contra	contra	fw-la	contra	contra	0
∣	∣	sy	∣	∣	0
ry	ry	zz	ry	ry	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
mind	mind	n1	mind	mind	0
than	than	cs	than	than	0
to	to	pc-acp	to	to	0
set	set	vvi	set	set	0
so	so	av	so	so	0
much	much	av-d	much	much	0
as	as	c-acp	as	as	0
halfe	halfe	j-jn	half	half	0
a	a	dt	a	a	0
foot	foot	n1	foot	foot	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
stage	stage	n1	stage	stage	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
world	world	n1	world	world	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
to	to	pc-acp	to	to	0
give	give	vvi	give	give	0
you	you	pn22	you	you	0
a	a	dt	a	a	0
briefe	briefe	j	brief	brief	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
reall	reall	j	real	real	0
positive	positive	j	positive	positive	0
answer	answer	n1	answer	answer	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
first	first	ord	first	first	0
,	,	,	,	,	0
It	It	pn31	It	it	0
was	was	vbds	was	be	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
might	might	vmd	might	may	0
take	take	vvi	take	take	0
the	the	dt	the	the	0
deeper	deeper	jc-jn	deeper	deep	0
,	,	,	,	,	0
and	and	cc	and	and	0
more	more	av-dc	more	more	0
kindly	kindly	av-j	kindly	kind	0
impression	impression	n1	impression	impression	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
hearts	hearts	n2	hearts	heart	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
my	my	po11	my	my	0
poore	poore	j	poor	poor	0
Children	Children	n2	Children	child	0
,	,	,	,	,	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
looke	looke	vvi	look	look	0
on	on	p-acp	on	on	0
all	all	d	all	all	0
contained	contained	vvd	contained	contain	0
both	both	av-d	both	both	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Epistle	Epistle	n1	Epistle	epistle	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Trea	Trea	np1	Trea	Trea	0
∣	∣	sy	∣	∣	0
tise	tise	n1	tise	tise	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Counsell	Counsell	n1	Counsel	counsel	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
own	own	d	own	own	0
deare	deare	j-jn	deer	dear	0
Father	Father	n1	Father	father	0
.	.	.	.	.	1
That	That	cst	That	that	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
say	say	vvi	say	say	0
,	,	,	,	,	0
this	this	d	this	this	0
Counsell	Counsell	n1	Counsel	counsel	0
,	,	,	,	,	0
these	these	d	these	these	0
directi	directi	n1	directi	directi	0
∣	∣	sy	∣	∣	0
ons	ons	pp-f|pno12	ons	of|we	0
,	,	,	,	,	0
these	these	d	these	these	0
reproofes	reproofes	n2	reproofs	reproof	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	0
were	were	vbdr	were	be	0
directed	directed	vvn	directed	direct	0
to	to	p-acp	to	to	0
us	us	pno12	us	we	0
from	from	p-acp	from	from	0
our	our	po12	our	our	0
Father	Father	n1	Father	father	0
,	,	,	,	,	0
and	and	cc	and	and	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
all	all	d	all	all	0
evidences	evidences	n2	evidences	evidence	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
were	were	vbdr	were	be	0
deare	deare	j-jn	deer	dear	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
,	,	,	,	,	0
and	and	cc	and	and	0
we	we	pns12	we	we	0
plainely	plainely	av-j	plainly	plain	0
see	see	vvb	see	see	0
he	he	pns31	he	he	0
loved	loved	vvd	loved	love	0
our	our	po12	our	our	0
poore	poore	j	poor	poor	0
soules	soules	n2	souls	soul	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
(	(	(	(	(	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
grace	grace	n1	grace	grace	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
)	)	)	)	)	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
spur	spur	n1	spur	spur	0
to	to	pc-acp	to	to	0
quicken	quicken	vvi	quicken	quicken	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
practice	practice	vvi	practice	practice	0
all	all	d	all	all	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
for	for	p-acp	for	for	0
my	my	po11	my	my	0
Effi	Effi	np1	Effi	Effi	0
∣	∣	sy	∣	∣	0
gies	gies	n2	gies	gie	0
,	,	,	,	,	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
desired	desired	vvn	desired	desire	0
that	that	cst	that	that	0
should	should	vmd	should	shall	0
stand	stand	vvi	stand	stand	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
place	place	n1	place	place	0
beforesaid	beforesaid	j	beforesaid	beforesaid	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
meanes	meanes	n2	means	mean	0
to	to	pc-acp	to	to	0
preserve	preserve	vvi	preserve	preserve	0
the	the	dt	the	the	0
memory	memory	n1	memory	memory	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
alwaies	alwaies	av	always	always	0
fresh	fresh	j	fresh	fresh	0
upon	upon	p-acp	upon	upon	0
your	your	po22	your	your	0
hearts	hearts	n2	hearts	heart	0
who	who	r-crq	who	who	0
are	are	vbr	are	be	0
my	my	po11	my	my	0
Children	Children	n2	Children	child	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
not	not	xx	not	not	0
ashamed	ashamed	j	ashamed	ashamed	0
to	to	pc-acp	to	to	0
confesse	confesse	vvi	confess	confess	0
(	(	(	(	(	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
before	before	p-acp	before	before	0
all	all	d	all	all	0
the	the	dt	the	the	0
world	world	n1	world	world	0
)	)	)	)	)	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
desire	desire	vvb	desire	desire	0
my	my	po11	my	my	0
Children	Children	n2	Children	child	0
in	in	p-acp	in	in	0
yeares	yeares	n2	years	year	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
(	(	(	(	(	0
if	if	cs	if	if	0
God	God	np1	God	God	0
see	see	vvb	see	see	0
it	it	pn31	it	it	0
good	good	j	good	good	0
)	)	)	)	)	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
notice	notice	n1	notice	notice	0
what	what	r-crq	what	what	0
kind	kind	n1	kind	kind	0
of	of	pp-f	of	of	0
man	man	n1	man	man	0
their	their	po32	their	their	0
Father	Father	n1	Father	father	0
was	was	vbds	was	be	0
even	even	av	even	even	0
in	in	p-acp	in	in	0
person	person	n1	person	person	0
;	;	;	;	;	0
I	I	pns11	I	i	0
care	care	vvb	care	care	0
not	not	xx	not	not	0
who	who	r-crq	who	who	0
bury	bury	vvb	bury	bury	0
me	me	pno11	me	i	0
in	in	p-acp	in	in	0
oblivion	oblivion	n1	oblivion	oblivion	0
so	so	av	so	so	0
my	my	po11	my	my	0
Children	Children	n2	Children	child	0
do	do	vdb	do	do	0
not	not	xx	not	not	0
;	;	;	;	;	0
But	But	cc-acp	But	but	0
these	these	d	these	these	0
things	things	n2	things	thing	0
being	being	vbg	being	be	0
only	only	j	only	only	0
circumstantials	circumstantials	n2-jn	circumstantials	circumstantial	0
,	,	,	,	,	0
let	let	vvb	let	let	0
them	them	pno32	them	they	0
passe	passe	vvi	pass	pass	0
without	without	p-acp	without	without	0
more	more	av-dc	more	more	0
said	said	vvn	said	say	0
to	to	p-acp	to	to	0
them	them	pno32	them	they	0
.	.	.	.	.	1
Now	Now	av	Now	now	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
(	(	(	(	(	0
my	my	po11	my	my	0
deare	deare	j-jn	deer	dear	0
Children	Children	n2	Children	child	0
,	,	,	,	,	0
)	)	)	)	)	0
or	or	cc	or	or	0
any	any	d	any	any	0
other	other	n-jn	other	other	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
unsatisfied	unsatisfied	j-vvn	unsatisfied	unsatisfy	0
in	in	p-acp	in	in	0
relation	relation	n1	relation	relation	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
uncouth	uncouth	j	uncouth	uncouth	0
Method	Method	n1	Method	method	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
following	following	j-vvg	following	follow	0
directions	directions	n2	directions	direction	0
in	in	p-acp	in	in	0
reference	reference	n1	reference	reference	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
duties	duties	n2	duties	duty	0
of	of	pp-f	of	of	0
Superiours	Superiours	n2-jn	Superiors	superior	0
and	and	cc	and	and	0
Inferiours	Inferiours	n2-jn	Inferiors	inferior	0
each	each	d	each	each	0
to	to	p-acp	to	to	0
others	others	n2-jn	others	other	0
,	,	,	,	,	0
it	it	pn31	it	it	0
being	being	vbg	being	be	0
contrary	contrary	j-jn	contrary	contrary	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
order	order	n1	order	order	0
,	,	,	,	,	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
way	way	n1	way	way	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
Elaborate	Elaborate	vvi	Elaborate	elaborate	0
Writers	Writers	n2	Writers	writer	0
on	on	p-acp	on	on	0
such	such	d	such	such	0
a	a	dt	a	a	0
Subject	Subject	j-jn	Subject	subject	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
also	also	av	also	also	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
way	way	n1	way	way	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Holy	Holy	j	Holy	holy	0
Ghost	Ghost	n1	Ghost	ghost	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
lay	lay	vvi	lay	lay	0
down	down	a-acp	down	down	0
the	the	dt	the	the	0
duties	duties	n2	duties	duty	0
of	of	pp-f	of	of	0
Superiours	Superiours	n2-jn	Superiors	superior	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
first	first	ord	first	first	0
place	place	n1	place	place	0
,	,	,	,	,	0
and	and	cc	and	and	0
then	then	av	then	then	0
of	of	pp-f	of	of	0
Infe	Infe	n1	Infe	infe	0
∣	∣	sy	∣	∣	0
riours	riours	n2-jn	riours	riour	0
.	.	.	.	.	1
I	I	pns11	I	i	0
desire	desire	vvb	desire	desire	0
to	to	pc-acp	to	to	0
passe	passe	vvi	pass	pass	0
this	this	d	this	this	0
account	account	n1	account	account	0
for	for	c-acp	for	for	0
it	it	pn31	it	it	0
;	;	;	;	;	0
You	You	pn22	You	you	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
pleased	pleased	vvn	pleased	please	0
to	to	p-acp	to	to	0
mind	mind	n1	mind	mind	0
what	what	r-crq	what	what	0
is	is	vbz	is	be	0
my	my	po11	my	my	0
chiefe	chiefe	j-jn	chief	chief	0
aime	aime	vvb	aim	aim	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
foresaid	foresaid	j-vvn	foresaid	foresay	0
discourse	discourse	n1	discourse	discourse	0
,	,	,	,	,	0
Truly	Truly	av-j	Truly	true	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
provoke	provoke	vvi	provoke	provoke	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
desire	desire	vvb	desire	desire	0
to	to	pc-acp	to	to	0
enter	enter	vvi	enter	enter	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
Marri	Marri	np1	Marri	Marri	0
∣	∣	sy	∣	∣	0
age	age	n1	age	age	0
estate	estate	n1	estate	estate	0
,	,	,	,	,	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
to	to	pc-acp	to	to	0
mind	mind	vvi	mind	mind	0
their	their	po32	their	their	0
Call	Call	n1	Call	call	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
same	same	d	same	same	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
informe	informe	vvi	inform	inform	0
them	them	pno32	them	they	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
way	way	n1	way	way	0
they	they	pns32	they	they	0
must	must	vmb	must	must	0
walke	walke	vvi	walk	walk	0
in	in	p-acp	in	in	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
meanes	meanes	n2	means	mean	0
they	they	pns32	they	they	0
must	must	vmb	must	must	0
use	use	vvi	use	use	0
tending	tending	vvg	tending	tend	0
to	to	p-acp	to	to	0
atchieving	atchieving	vvg	achieving	achieve	0
their	their	po32	their	their	0
desires	desires	n2	desires	desire	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
also	also	av	also	also	0
to	to	pc-acp	to	to	0
put	put	vvi	put	put	0
them	them	pno32	them	they	0
upon	upon	p-acp	upon	upon	0
an	an	dt	and	a	0
earnest	earnest	j	earnest	earnest	0
endeavour	endeavour	n1	endeavour	endeavour	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
acquainted	acquainted	vvn	acquainted	acquaint	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
duties	duties	n2	duties	duty	0
that	that	cst	that	that	0
their	their	po32	their	their	0
conscien	conscien	n1	conscien	conscien	0
∣	∣	sy	∣	∣	0
ces	ces	fw-fr	ces	ces	0
will	will	vvi	will	will	0
then	then	av	then	then	0
be	be	vbi	be	be	0
bound	bound	vvn	bound	bind	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
performance	performance	n1	performance	performance	0
of	of	pp-f	of	of	0
.	.	.	.	.	1
Now	Now	av	Now	now	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
clearely	clearely	av-j	clearly	clear	0
necessary	necessary	j	necessary	necessary	0
,	,	,	,	,	0
that	that	cst	that	that	0
every	every	d	every	every	0
Christi	Christi	fw-la	Christi	christi	0
∣	∣	sy	∣	∣	0
an	an	dt	and	a	0
man	man	n1	man	man	0
should	should	vmd	should	shall	0
first	first	ord	first	first	0
learne	learne	vvi	learn	learn	0
what	what	r-crq	what	what	0
his	his	po31	his	his	0
own	own	d	own	own	0
duties	duties	n2	duties	duty	0
are	are	vbr	are	be	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
may	may	vmb	may	may	0
discharge	discharge	vvi	discharge	discharge	0
them	them	pno32	them	they	0
;	;	;	;	;	0
and	and	cc	and	and	0
then	then	av	then	then	0
the	the	dt	the	the	0
duties	duties	n2	duties	duty	0
of	of	pp-f	of	of	0
others	others	n2-jn	others	other	0
,	,	,	,	,	0
that	that	cst	that	that	0
within	within	p-acp	within	within	0
his	his	po31	his	his	0
place	place	n1	place	place	0
and	and	cc	and	and	0
Calling	Calling	vvg	Calling	call	0
he	he	pns31	he	he	0
must	must	vmb	must	must	0
teach	teach	vvi	teach	teach	0
,	,	,	,	,	0
and	and	cc	and	and	0
stir	stir	vvi	stir	stir	0
them	them	pno32	them	they	0
up	up	a-acp	up	up	0
to	to	p-acp	to	to	0
per	per	fw-la	per	per	0
∣	∣	sy	∣	∣	0
forme	forme	n1	form	form	0
the	the	cs	the	than	0
same	same	d	same	same	0
,	,	,	,	,	0
Thou	Thou	pns21	Thou	thou	0
that	that	cst	that	that	0
teachest	teachest	vv2	teachest	teach	0
another	another	j-jn	another	another	0
,	,	,	,	,	0
teachest	teachest	vv2	teachest	teach	0
thou	thou	pns21	thou	thou	0
not	not	xx	not	not	0
thy	thy	po21	thy	thy	0
selfe	selfe	n1	self	self	0
?	?	?	?	?	1
Rom.	Rom.	np1	Rom.	Rom.	0
2.21	2.21	crd	2.21	2.21	0
.	.	.	.	.	1
He	He	pns31	He	he	0
that	that	cst	that	that	0
reproveth	reproveth	vvz	reproveth	reprove	0
another	another	j-jn	another	another	0
