VNDERSTANDING	VNDERSTANDING	n1	VNDERSTANDING	understanding	0
6.	6.	crd	6.	6.	0
ver	ver	p-acp	for	for	0
12.	12.	crd	12.	12.	0
)	)	)	)	)	0
in	in	p-acp	in	in	0
case	case	n1	case	case	0
they	they	pns32	they	they	0
be	be	vbb	be	be	0
most	most	av-ds	most	most	0
certainely	certainely	av-j	certainly	certain	0
and	and	cc	and	and	0
infallibly	infallibly	av-j	infallibly	infallible	0
assured	assured	vvn	assured	assure	0
before	before	c-acp	before	before	0
they	they	pns32	they	they	0
begin	begin	vvb	begin	begin	0
to	to	pc-acp	to	to	0
pray	pray	vvi	pray	pray	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
haue	haue	vhb	have	have	0
alreadie	alreadie	av	already	already	0
obtained	obtained	vvn	obtained	obtain	0
the	the	dt	the	the	0
same	same	d	same	same	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
their	their	po32	their	their	0
onlie	onlie	av-j	only	only	0
faith	faith	n1	faith	faith	0
in	in	p-acp	in	in	0
Christ	Christ	np1	Christ	Christ	0
.	.	.	.	.	1
And	And	cc	And	and	0
therefore	therefore	av	therefore	therefore	0
let	let	vvb	let	let	0
no	no	dx	no	no	0
man	man	n1	man	man	0
maruaile	maruaile	vvb	marvel	marvel	0
,	,	,	,	,	0
that	that	cst	that	that	0
these	these	d	these	these	0
new	new	j	new	new	0
Preachers	Preachers	n2	Preachers	preacher	0
doe	doe	vdb	do	do	0
neuer	neuer	av-x	never	never	0
preach	preach	vvi	preach	preach	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
people	people	n1	people	people	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
doe	doe	vdi	do	do	0
pennance	pennance	n1	penance	penance	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
sins	sins	n2	sins	sin	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
fast	fast	vvi	fast	fast	0
and	and	cc	and	and	0
pray	pray	vvi	pray	pray	0
for	for	p-acp	for	for	0
them	them	pno32	them	they	0
,	,	,	,	,	0
In	In	p-acp	In	in	0
the	the	dt	the	the	0
Prin	Prin	np1	Prin	Prin	0
∣	∣	sy	∣	∣	0
ted	ted	n-vvn	ted	t	0
Englis	Englis	np1	Englis	Englis	0
book	book	n1	book	book	0
of	of	pp-f	of	of	0
dis	dis	zf	dis	this	0
∣	∣	sy	∣	∣	0
putation	putation	n1	putation	putation	0
with	with	p-acp	with	with	0
F.	F.	np1	F.	F.	0
Cam	Cam	fw-la	Cam	cam	0
¦	¦	sy	¦	¦	0
pion	pion	n1	pion	pion	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Tower	Tower	n1	Tower	tower	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
fourth	fourth	ord	fourth	four	0
dayes	dayes	n2	days	day	0
con	con	vvb	con	con	0
∣	∣	sy	∣	∣	0
ference	ference	n1	ference	ference	0
fo	fo	n1	foe	foe	0
∣	∣	sy	∣	∣	0
lio	lio	crd	lio	lio	0
.	.	.	.	.	1
102.	102.	crd	102.	102.	1
Dd	Dd	j	Dead	dead	0
iiij	iiij	crd	iiij	iiij	0
.	.	.	.	.	1
Gen.	Gen.	np1	Gen.	Gen.	0
15.	15.	crd	15.	15.	0
ve	ve	zz	ve	ve	0
.	.	.	.	.	1
1.15	1.15	crd	1.15	1.15	0
.	.	.	.	.	1
Exod.	Exod.	np1	Exod.	Exod.	0
33.	33.	crd	33.	33.	0
ver	ver	fw-la	ver	ver	0
.	.	.	.	.	1
17.19	17.19	crd	17.19	17.19	0
.	.	.	.	.	1
4.	4.	crd	4.	4.	1
Reg.	Reg.	np1	Reg.	Reg.	0
1.	1.	crd	1.	1.	1
Luke	Luke	np1	Luke	Luke	0
.	.	.	.	.	1
1.28.30	1.28.30	crd	1.28.30	1.28.30	0
.	.	.	.	.	1
Luk.	Luk.	np1	Luk.	Luk.	0
10.20	10.20	crd	10.20	10.20	0
Ioha	Ioha	np1	Ioha	Ioha	0
.	.	.	.	.	1
14.3	14.3	crd	14.3	14.3	0
.	.	.	.	.	1
Iob.	Iob.	zz	Iob.	iob.	0
9.28	9.28	crd	9.28	9.28	0
.	.	.	.	.	1
Rom.	Rom.	np1	Rom.	Rom.	0
8.17	8.17	crd	8.17	8.17	0
.	.	.	.	.	1
2.	2.	crd	2.	2.	1
Cor.	Cor.	np1	Cor.	Cor.	0
4.10	4.10	crd	4.10	4.10	0
Gal.	Gal.	np1	Gal.	Gal.	0
5.24	5.24	crd	5.24	5.24	0
.	.	.	.	.	1
1.	1.	crd	1.	1.	1
Cor.	Cor.	np1	Cor.	Cor.	0
11.13	11.13	crd	11.13	11.13	0
.	.	.	.	.	1
Luke	Luke	np1	Luke	Luke	0
.	.	.	.	.	1
9.23	9.23	crd	9.23	9.23	0
.	.	.	.	.	1
1.	1.	crd	1.	1.	1
Iohn	Iohn	np1	Iohn	John	0
.	.	.	.	.	1
2.6	2.6	crd	2.6	2.6	0
.	.	.	.	.	1
Phil.	Phil.	np1	Phil.	Phil.	0
2.12	2.12	crd	2.12	2.12	0
.	.	.	.	.	1
1.	1.	crd	1.	1.	1
Cor.	Cor.	np1	Cor.	Cor.	0
9.27	9.27	crd	9.27	9.27	0
Psa.	Psa.	np1	Psa.	Psa.	0
118.120	118.120	crd	118.120	118.120	0
.	.	.	.	.	1
Iob.	Iob.	zz	Iob.	iob.	0
31.14.23	31.14.23	crd	31.14.23	31.14.23	0
.	.	.	.	.	1
Ioel.	Ioel.	np1	Ioel.	Ioel.	0
2.11	2.11	crd	2.11	2.11	0
.	.	.	.	.	1
Amos.	Amos.	np1	Amos.	Amos.	0
5.18	5.18	crd	5.18	5.18	0
Mat.	Mat.	np1	Mat.	Mat	0
12.36	12.36	crd	12.36	12.36	0
Mat.	Mat.	np1	Mat.	Mat	0
16.27	16.27	crd	16.27	16.27	0
Lu.	Lu.	np1	Lu.	Lu.	0
12.4.5	12.4.5	crd	12.4.5	12.4.5	0
.	.	.	.	.	1
2.	2.	crd	2.	2.	1
Cor.	Cor.	np1	Cor.	Cor.	0
5.10	5.10	crd	5.10	5.10	0
Apoc.	Apoc.	np1	Apoc.	Apoc.	0
14.	14.	crd	14.	14.	0
ve	ve	zz	ve	ve	0
.	.	.	.	.	1
6.7.13	6.7.13	crd	6.7.13	6.7.13	0
.	.	.	.	.	1
Apo.	Apo.	np1	Apo.	Apo.	0
22.12	22.12	crd	22.12	22.12	0
seeing	seeing	vvg	seeing	see	0
all	all	d	all	all	0
their	their	po32	their	their	0
Doctrines	Doctrines	n2	Doctrines	doctrine	0
beeing	beeing	vbg	being	be	0
wholly	wholly	av-jn	wholly	whole	0
grounded	grounded	vvn	grounded	ground	0
vppon	vppon	p-acp	upon	upon	0
theyr	theyr	po32	their	their	0
new	new	j	new	new	0
hereticall	hereticall	j	heretical	heretical	0
licentious	licentious	j	licentious	licentious	0
doctrine	doctrine	n1	doctrine	doctrine	0
of	of	pp-f	of	of	0
iustification	iustification	n1	justification	justification	0
by	by	p-acp	by	by	0
only	only	j	only	only	0
faith	faith	n1	faith	faith	0
,	,	,	,	,	0
(	(	(	(	(	0
which	which	r-crq	which	which	0
new	new	j	new	new	0
Doctrine	Doctrine	n1	Doctrine	doctrine	0
they	they	pns32	they	they	0
now	now	av	now	now	0
tearme	tearme	vvi	term	term	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
soule	soule	n1	soul	soul	0
of	of	pp-f	of	of	0
theyr	theyr	po32	their	their	0
new	new	j	new	new	0
caluinisticall	caluinisticall	j	calvinistical	calvinistical	0
church	church	n1	church	church	0
,	,	,	,	,	0
)	)	)	)	)	0
are	are	vbr	are	be	0
directlie	directlie	av-j	directly	direct	0
contrarie	contrarie	j-jn	contrary	contrary	0
to	to	p-acp	to	to	0
dooing	dooing	vdg	doing	do	0
of	of	pp-f	of	of	0
Pennance	Pennance	n1	Penance	penance	0
,	,	,	,	,	0
and	and	cc	and	and	0
vnto	vnto	p-acp	unto	unto	0
all	all	d	all	all	0
kinde	kinde	n1	kind	kind	0
of	of	pp-f	of	of	0
spi	spi	vvb	spi	spi	0
∣	∣	sy	∣	∣	0
ritual	ritual	j	ritual	ritual	0
exercises	exercises	n2	exercises	exercise	0
of	of	pp-f	of	of	0
an	an	dt	and	a	0
austere	austere	j	austere	austere	0
vertuous	vertuous	j	virtuous	virtuous	0
life	life	n1	life	life	0
,	,	,	,	,	0
and	and	cc	and	and	0
doe	doe	vdb	do	do	0
breed	breed	vvi	breed	breed	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
their	their	po32	their	their	0
followers	followers	n2	followers	follower	0
only	only	av-j	only	only	0
an	an	dt	and	a	0
arrogant	arrogant	j	arrogant	arrogant	0
pre	pre	fw-la	pre	pre	0
∣	∣	sy	∣	∣	0
sumption	sumption	n1	sumption	sumption	0
of	of	pp-f	of	of	0
security	security	n1	security	security	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
owne	owne	d	own	own	0
peculiar	peculiar	j	peculiar	peculiar	0
electi	electi	n1	electi	electi	0
∣	∣	sy	∣	∣	0
on	on	p-acp	on	on	0
,	,	,	,	,	0
Predestination	Predestination	n1	Predestination	predestination	0
,	,	,	,	,	0
Iustification	Iustification	n1	Justification	justification	0
,	,	,	,	,	0
and	and	cc	and	and	0
Saluation	Saluation	n1	Salvation	salvation	0
,	,	,	,	,	0
whereby	whereby	c-crq	whereby	whereby	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
moued	moued	vvn	moved	move	0
to	to	pc-acp	to	to	0
sing	sing	vvi	sing	sing	0
Psalmes	Psalmes	n2	Psalms	psalm	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
Schimaticall	Schimaticall	j	Schimaticall	schimaticall	0
congregations	congregations	n2	congregations	congregation	0
,	,	,	,	,	0
and	and	cc	and	and	0
at	at	p-acp	at	at	0
home	home	n1-an	home	home	0
,	,	,	,	,	0
onely	onely	av-j	only	only	0
to	to	pc-acp	to	to	0
thanke	thanke	vvi	thank	thank	0
God	God	np1	God	God	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
same	same	d	same	same	0
.	.	.	.	.	1
As	As	p-acp	As	as	0
though	though	cs	though	though	0
almighty	almighty	j-jn	almighty	almighty	0
God	God	np1	God	God	0
had	had	vhd	had	have	0
reuealed	reuealed	vvn	revealed	reveal	0
vnto	vnto	p-acp	unto	unto	0
euery	euery	d	every	every	0
Caluinist	Caluinist	np1	Caluinist	Caluinist	0
and	and	cc	and	and	0
Puritan	Puritan	np1	Puritan	Puritan	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
such	such	d	such	such	0
a	a	dt	a	a	0
speciall	speciall	j	special	special	0
diuine	diuine	j-jn	divine	divine	0
reuilation	reuilation	n1	reuilation	reuilation	0
,	,	,	,	,	0
that	that	cst	that	that	0
euery	euery	d	every	every	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
is	is	vbz	is	be	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
number	number	n1	number	number	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Elect	Elect	j-vvn	Elect	elect	0
,	,	,	,	,	0
and	and	cc	and	and	0
predesti	predesti	fw-la	predesti	predesti	0
∣	∣	sy	∣	∣	0
nate	nate	fw-fr	nate	nate	0
vnto	vnto	p-acp	unto	unto	0
saluation	saluation	n1	salvation	salvation	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
hee	hee	pns31	he	he	0
reuealed	reuealed	vvd	revealed	reveal	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
speciall	speciall	j	special	special	0
diuine	diuine	j-jn	divine	divine	0
Reuilation	Reuilation	n1	Reuilation	reuilation	0
vnto	vnto	p-acp	unto	unto	0
some	some	d	some	some	0
few	few	d	few	few	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Saintes	Saintes	n2	Saints	saint	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
vnto	vnto	p-acp	unto	unto	0
Abraham	Abraham	np1	Abraham	Abraham	0
,	,	,	,	,	0
Moyses	Moyses	np1	Moyses	Moses	0
,	,	,	,	,	0
Elias	Elias	np1	Elias	Elias	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
blessed	blessed	j-vvn	blessed	bless	0
Virgin	Virgin	n1	Virgin	virgin	0
the	the	dt	the	the	0
mother	mother	n1	mother	mother	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Apostles	Apostles	n2	Apostles	apostle	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
Elect	Elect	j	Elect	elect	0
and	and	cc	and	and	0
predestinate	predestinate	j	predestinate	predestinate	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
saued	saued	vvn	saved	save	0
:	:	:	:	:	0
and	and	cc	and	and	0
as	as	c-acp	as	as	0
though	though	cs	though	though	0
all	all	d	all	all	0
Caluinists	Caluinists	n2	Calvinists	calvinist	0
&	&	cc	&	and	0
Puritans	Puritans	np2	Puritans	Puritan	0
were	were	vbr	were	be	0
already	already	av	already	already	0
raigning	raigning	vvg	reigning	reign	0
&	&	cc	&	and	0
triumphing	triumphing	vvg	triumphing	triumph	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
mortall	mortall	j-jn	mortal	mortal	0
life	life	n1	life	life	0
with	with	p-acp	with	with	0
our	our	po12	our	our	0
Sauiour	Sauiour	n1	Saviour	saviour	0
Christ	Christ	np1	Christ	Christ	0
in	in	p-acp	in	in	0
hys	hys	po31	his	his	0
glorious	glorious	j	glorious	glorious	0
kingdome	kingdome	n1	kingdom	kingdom	0
of	of	pp-f	of	of	0
hea	hea	zz	hea	hea	0
∣	∣	sy	∣	∣	0
uen	uen	n1	uen	uen	0
,	,	,	,	,	0
and	and	cc	and	and	0
need	need	vvb	need	need	0
not	not	xx	not	not	0
here	here	av	here	here	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
vale	vale	n1	vale	vale	0
of	of	pp-f	of	of	0
miserie	miserie	n1	misery	misery	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
mortifie	mortifie	vvi	mortify	mortify	0
theyr	theyr	po32	their	their	0
rebellious	rebellious	j	rebellious	rebellious	0
flesh	flesh	n1	flesh	flesh	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
iudge	iudge	vvi	judge	judge	0
them	them	pno32	them	they	0
∣	∣	sy	∣	∣	0
selues	selues	n2	selves	self	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
carrie	carrie	vvi	carry	carry	0
dayly	dayly	av-j	daily	daily	0
their	their	po32	their	their	0
Crosse	Crosse	n1	Cross	cross	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
worke	worke	vvi	work	work	0
their	their	po32	their	their	0
saluation	saluation	n1	salvation	salvation	0
with	with	p-acp	with	with	0
feare	feare	n1	fear	fear	0
and	and	cc	and	and	0
trembling	trembling	j-vvg	trembling	tremble	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
all	all	d	all	all	0
christians	christians	njpg2	christians	christian	0
are	are	vbr	are	be	0
cōmanded	cōmanded	vvn	commanded	command	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
holy	holy	j	holy	holy	0
scriptures	scriptures	n2	scriptures	scripture	0
,	,	,	,	,	0
and	and	cc	and	and	0
as	as	c-acp	as	as	0
though	though	cs	though	though	0
there	there	pc-acp	there	there	0
were	were	vbdr	were	be	0
no	no	dx	no	no	0
day	day	n1	day	day	0
of	of	pp-f	of	of	0
iudgement	iudgement	n1	judgement	judgement	0
for	for	p-acp	for	for	0
christians	christians	njpg2	christians	christian	0
to	to	pc-acp	to	to	0
expect	expect	vvb	expect	expect	0
&	&	cc	&	and	0
feare	feare	vvi	fear	fear	0
in	in	p-acp	in	in	0
regard	regard	n1	regard	regard	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
sins	sins	n2	sins	sin	0
.	.	.	.	.	1
And	And	cc	And	and	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
wonderfull	wonderfull	j	wonderful	wonderful	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
diuell	diuell	n1	devil	devil	0
hath	hath	vhz	hath	have	0
so	so	av	so	so	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
witched	witched	vvn	witched	witch	0
these	these	d	these	these	0
Apostatas	Apostatas	fw-la	Apostatas	apostatas	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
time	time	n1	time	time	0
,	,	,	,	,	0
that	that	cst	that	that	0
hauing	hauing	vhg	having	have	0
so	so	av	so	so	0
arrogantly	arrogantly	av-j	arrogantly	arrogant	0
presumed	presumed	vvn	presumed	presume	0
without	without	p-acp	without	without	0
any	any	d	any	any	0
lawfull	lawfull	j	lawful	lawful	0
vocation	vocation	n1	vocation	vocation	0
and	and	cc	and	and	0
authoritie	authoritie	n1	authority	authority	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
gouernours	gouernours	n2	governors	governor	0
of	of	pp-f	of	of	0
Christs	Christs	npg1	Christs	Christ	0
catho	catho	fw-mi	catho	catho	0
∣	∣	sy	∣	∣	0
licke	licke	vvi	lick	lick	0
church	church	n1	church	church	0
,	,	,	,	,	0
and	and	cc	and	and	0
before	before	c-acp	before	before	0
they	they	pns32	they	they	0
haue	haue	vhb	have	have	0
reformed	reformed	vvn	reformed	reform	0
their	their	po32	their	their	0
owne	owne	d	own	own	0
liues	liues	n2	lives	life	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
pretend	pretend	vvi	pretend	pretend	0
to	to	pc-acp	to	to	0
reforme	reforme	vvi	reform	reform	0
all	all	d	all	all	0
the	the	dt	the	the	0
Ecclesi	Ecclesi	np1	Ecclesi	Ecclesi	0
∣	∣	sy	∣	∣	0
asticall	asticall	j	asticall	asticall	0
state	state	n1	state	state	0
of	of	pp-f	of	of	0
Christs	Christs	npg1	Christs	Christ	0
catholicke	catholicke	jp	catholic	catholic	0
church	church	n1	church	church	0
,	,	,	,	,	0
and	and	cc	and	and	0
ha	ha	uh	would	ha	0
∣	∣	sy	∣	∣	0
uing	uing	zz	uing	uing	0
proceeded	proceeded	vvd	proceeded	proceed	0
therein	therein	av	therein	therein	0
with	with	p-acp	with	with	0
such	such	d	such	such	0
a	a	dt	a	a	0
new	new	j	new	new	0
&	&	cc	&	and	0
strange	strange	j	strange	strange	0
order	order	n1	order	order	0
of	of	pp-f	of	of	0
preaching	preaching	vvg	preaching	preach	0
of	of	pp-f	of	of	0
reformation	reformation	n1	reformation	reformation	0
,	,	,	,	,	0
grounded	grounded	vvn	grounded	ground	0
vpon	vpon	p-acp	upon	upon	0
their	their	po32	their	their	0
new	new	j	new	new	0
hereticall	hereticall	j	heretical	heretical	0
licentious	licentious	j	licentious	licentious	0
doctrine	doctrine	n1	doctrine	doctrine	0
of	of	pp-f	of	of	0
iustifi	iustifi	n2	iustifi	iustifi	0
∣	∣	sy	∣	∣	0
cation	cation	n1	cation	cation	0
by	by	p-acp	by	by	0
only	only	j	only	only	0
faith	faith	n1	faith	faith	0
,	,	,	,	,	0
contrary	contrary	j-jn	contrary	contrary	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
order	order	n1	order	order	0
of	of	pp-f	of	of	0
prea	prea	vvb	prea	pray	0
∣	∣	sy	∣	∣	0
ching	ching	n1	ching	ching	0
of	of	pp-f	of	of	0
pennance	pennance	n1	penance	penance	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
confession	confession	n1	confession	confession	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
&	&	cc	&	and	0
austeri	austeri	n2	austeri	austeri	0
∣	∣	sy	∣	∣	0
ty	ty	zz	ty	ty	0
of	of	pp-f	of	of	0
life	life	n1	life	life	0
,	,	,	,	,	0
vsed	vsed	vvn	used	use	0
by	by	p-acp	by	by	0
S.	S.	n1	S.	saint	0
Iohn	Iohn	np1	Iohn	John	0
Baptist	Baptist	np1	Baptist	Baptist	0
,	,	,	,	,	0
In	In	p-acp	In	in	0
D.	D.	np1	D.	D.	0
Whit	Whit	n1	Whit	whit	0
∣	∣	sy	∣	∣	0
gifts	gifts	n2	gifts	gift	0
defēce	defēce	n1	defence	defence	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
Puritans	Puritans	np2	Puritans	Puritan	0
.	.	.	.	.	0
page	page	n1	page	page	0
.	.	.	.	.	1
176.	176.	crd	176.	176.	1
See	See	n1	See	see	0
the	the	dt	the	the	0
Pu	Pu	fw-fr	Pu	pu	0
∣	∣	sy	∣	∣	0
ritans	ritans	n2	ritans	ritan	0
Epi	Epi	fw-la	Epi	epi	0
∣	∣	sy	∣	∣	0
stle	stle	n1	stle	stle	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
church	church	n1	church	church	0
of	of	pp-f	of	of	0
England	England	np1	England	England	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
second	second	ord	second	second	0
reply	reply	n1	reply	reply	0
a	a	dt	a	a	0
∣	∣	sy	∣	∣	0
gainst	gainst	p-acp	gainst	against	0
D.	D.	np1	D.	D.	0
Whitgifts	Whitgifts	np1	Whitgifts	Whitgifts	0
defence	defence	n1	defence	defence	0
.	.	.	.	.	1
The	The	dt	The	the	0
fruites	fruites	n2	fruits	fruit	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
cal	cal	vvi	call	call	0
∣	∣	sy	∣	∣	0
uists	uists	n2	uists	uist	0
religi	religi	fw-la	religi	religi	0
∣	∣	sy	∣	∣	0
on	on	p-acp	on	on	0
.	.	.	.	.	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
our	our	po12	our	our	0
Sa	Sa	uh	Sa	sa	0
∣	∣	sy	∣	∣	0
uiour	uiour	n1	uiour	uiour	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
and	and	cc	and	and	0
his	his	po31	his	his	0
Apostles	Apostles	n2	Apostles	apostle	0
,	,	,	,	,	0
&	&	cc	&	and	0
the	the	dt	the	the	0
ancient	ancient	j	ancient	ancient	0
chri	chri	fw-fr	chri	chri	0
∣	∣	sy	∣	∣	0
stian	stian	n1	stian	stian	0
Bishops	Bishops	n2	Bishops	bishop	0
and	and	cc	and	and	0
Pastors	Pastors	ng1	Pastor's	pastor	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Primitiue	Primitiue	j	Primitive	primitive	0
church	church	n1	church	church	0
,	,	,	,	,	0
and	and	cc	and	and	0
now	now	av	now	now	0
perceauing	perceauing	vvg	perceiving	perceive	0
themselues	themselues	px32	themselves	themselves	0
by	by	p-acp	by	by	0
their	their	po32	their	their	0
own	own	d	own	own	0
pal	pal	j-jn	pal	pal	0
∣	∣	sy	∣	∣	0
pable	pable	zz	pable	pable	0
experience	experience	n1	experience	experience	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
both	both	d	both	both	0
the	the	dt	the	the	0
Caluinists	Caluinists	n2	Calvinists	calvinist	0
and	and	cc	and	and	0
Puri	Puri	np1	Puri	Puri	0
∣	∣	sy	∣	∣	0
tans	tans	uh	tan	tan	0
in	in	p-acp	in	in	0
England	England	np1	England	England	0
,	,	,	,	,	0
doe	doe	vdb	do	do	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
printed	printed	j-vvn	printed	print	0
bookes	bookes	n2	books	book	0
plain	plain	vvb	plain	plain	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
confesse	confesse	vvb	confess	confess	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
people	people	n1	people	people	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Realme	Realme	n1	Realm	realm	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
more	more	av-dc	more	more	0
sanctified	sanctified	vvn	sanctified	sanctify	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
liues	liues	n2	lives	life	0
by	by	p-acp	by	by	0
their	their	po32	their	their	0
newe	newe	j	new	new	0
order	order	n1	order	order	0
of	of	pp-f	of	of	0
pretended	pretended	j-vvn	pretended	pretend	0
reformation	reformation	n1	reformation	reformation	0
,	,	,	,	,	0
than	than	cs	than	than	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
before	before	p-acp	before	before	0
their	their	po32	their	their	0
Schi	Schi	fw-la	Schi	schi	0
maticall	maticall	j	maticall	maticall	0
departure	departure	n1	departure	departure	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
vnitie	vnitie	n1	unity	unity	0
and	and	cc	and	and	0
obedience	obedience	n1	obedience	obedience	0
of	of	pp-f	of	of	0
Christs	Christs	npg1	Christs	Christ	0
catholicke	catholicke	jp	catholic	catholic	0
church	church	n1	church	church	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
are	are	vbr	are	be	0
&	&	cc	&	and	0
doe	doe	vdi	do	do	0
dayly	dayly	av-j	daily	daily	0
grow	grow	vvi	grow	grow	0
still	still	av	still	still	0
worse	worse	av-jc	worse	worse	0
and	and	cc	and	and	0
worse	worse	av-jc	worse	worse	0
in	in	p-acp	in	in	0
pride	pride	n1	pride	pride	0
,	,	,	,	,	0
ar	ar	vbr	are	be	0
∣	∣	sy	∣	∣	0
rogancie	rogancie	n1	rogancie	rogancie	0
,	,	,	,	,	0
blasphemy	blasphemy	n1	blasphemy	blasphemy	0
,	,	,	,	,	0
glotony	glotony	n1	gluttony	gluttony	0
,	,	,	,	,	0
drunkennes	drunkennes	n1	drunkenness	drunkenness	0
,	,	,	,	,	0
adulte	adulte	n1	adulte	adulte	0
∣	∣	sy	∣	∣	0
rie	rie	n1	rye	rye	0
,	,	,	,	,	0
periurie	periurie	n1	perjury	perjury	0
,	,	,	,	,	0
vsurie	vsurie	n1	usury	usury	0
,	,	,	,	,	0
detraction	detraction	n1	detraction	detraction	0
,	,	,	,	,	0
lying	lying	vvg	lying	lie	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
al	al	d	all	all	0
kind	kind	n1	kind	kind	0
of	of	pp-f	of	of	0
deceitfull	deceitfull	j	deceitful	deceitful	0
and	and	cc	and	and	0
false	false	j	false	false	0
dealing	dealing	n-vvg	dealing	deal	0
,	,	,	,	,	0
yea	yea	uh	yea	yea	0
,	,	,	,	,	0
euen	euen	av	even	even	0
vnto	vnto	p-acp	unto	unto	0
a	a	dt	a	a	0
cō	cō	vvi	con	con	0
∣	∣	sy	∣	∣	0
tempt	tempt	vvb	tempt	tempt	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
the	the	dt	the	the	0
holy	holy	j	holy	holy	0
misteries	misteries	n2	mysteries	mystery	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
christian	christian	njp	christian	christian	0
Re	Re	fw-mi	Re	re	0
∣	∣	sy	∣	∣	0
ligion	ligion	n1	ligion	ligion	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
vtterly	vtterly	av-j	utterly	utter	0
careles	careles	j	careless	careless	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
owne	owne	d	own	own	0
sal	sal	fw-la	sal	sal	0
∣	∣	sy	∣	∣	0
