Imperial	Imperial	np1	Imperial	Imperial	0
learning	learning	n1	learning	learning	0
that	that	cst	that	that	0
youth	youth	n1	youth	youth	0
of	of	pp-f	of	of	0
yours	yours	png22	yours	you	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
yet	yet	av	yet	yet	0
unapt	unapt	j	unapt	unapt	0
for	for	p-acp	for	for	0
business	business	n1	business	business	0
.	.	.	.	.	1
Then	Then	cs	Then	than	0
such	such	d	such	such	0
were	were	vbdr	were	be	0
sent	sent	vvn	sent	send	0
for	for	p-acp	for	for	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
as	as	c-acp	as	as	0
your	your	po22	your	your	0
strength	strength	n1	strength	strength	0
increased	increased	vvd	increased	increase	0
,	,	,	,	,	0
dressed	dressed	vvd	dressed	dress	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
exercises	exercises	n2	exercises	exercise	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Horse	Horse	n1	Horse	horse	0
;	;	;	;	;	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
call	call	vvb	call	call	0
to	to	pc-acp	to	to	0
mind	mind	vvi	mind	mind	0
with	with	p-acp	with	with	0
how	how	c-crq	how	how	0
graceful	graceful	j	graceful	graceful	0
a	a	dt	a	a	0
dexterity	dexterity	n1	dexterity	dexterity	0
you	you	pn22	you	you	0
managed	managed	vvd	managed	manage	0
:	:	:	:	:	0
until	until	c-acp	until	until	0
afterwards	afterwards	av	afterwards	afterward	0
at	at	p-acp	at	at	0
a	a	dt	a	a	0
solemn	solemn	j	solemn	solemn	0
Tilting	Tilting	vvg	Tilting	tilt	0
,	,	,	,	,	0
I	I	pns11	I	i	0
became	became	vvd	became	become	0
un	un	fw-fr	un	un	0
∣	∣	sy	∣	∣	0
certain	certain	j	certain	certain	0
whether	whether	cs	whither	whether	0
you	you	pn22	you	you	0
strook	strook	vvn	strook	strike	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
beholders	beholders	n2	beholders	beholder	0
more	more	av-dc	more	more	0
Joy	Joy	n1	Joy	joy	0
or	or	cc	or	or	0
Apprehension	Apprehension	n1	Apprehension	apprehension	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
the	the	dt	the	the	0
third	third	ord	third	three	0
place	place	n1	place	place	0
,	,	,	,	,	0
It	It	pn31	It	it	0
comes	comes	vvz	comes	come	0
to	to	p-acp	to	to	0
mind	mind	n1	mind	mind	0
,	,	,	,	,	0
that	that	cst	that	that	0
for	for	p-acp	for	for	0
some	some	d	some	some	0
time	time	n1	time	time	0
,	,	,	,	,	0
while	while	cs	while	while	0
Nature	Nature	n1	Nature	nature	0
was	was	vbds	was	be	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
in	in	p-acp	in	in	0
strug	strug	n1	strug	strug	0
∣	∣	sy	∣	∣	0
ling	ling	n1	ling	ling	0
,	,	,	,	,	0
you	you	pn22	you	you	0
were	were	vbdr	were	be	0
somewhat	somewhat	av	somewhat	somewhat	0
weak	weak	j	weak	weak	0
of	of	pp-f	of	of	0
limbs	limbs	n2	limbs	limb	0
,	,	,	,	,	0
and	and	cc	and	and	0
far	far	av-j	far	far	0
below	below	p-acp	below	below	0
that	that	d	that	that	0
vigour	vigour	n1	vigour	vigour	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
now	now	av	now	now	0
with	with	p-acp	with	with	0
gladness	gladness	n1	gladness	gladness	0
we	we	pns12	we	we	0
admire	admire	vvb	admire	admire	0
:	:	:	:	:	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
judge	judge	vvi	judge	judge	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
befallen	befallen	vvn	befallen	befall	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
secret	secret	j-jn	secret	secret	0
Councel	Councel	n1	Council	council	0
of	of	pp-f	of	of	0
Providence	Providence	n1	Providence	providence	0
,	,	,	,	,	0
thereby	thereby	av	thereby	thereby	0
at	at	p-acp	at	at	0
that	that	d	that	that	0
time	time	n1	time	time	0
to	to	pc-acp	to	to	0
render	render	vvi	render	render	0
more	more	zz	more	more	0
intense	intense	zz	intense	intense	0
the	the	dt	the	the	0
care	care	n1	care	care	0
of	of	pp-f	of	of	0
furnishing	furnishing	vvg	furnishing	furnish	0
your	your	po22	your	your	0
mind	mind	n1	mind	mind	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
became	became	vvd	became	become	0
the	the	dt	the	the	0
Heir	Heir	n1	Heir	heir	0
,	,	,	,	,	0
then	then	av	then	then	0
secretly	secretly	av-jn	secretly	secret	0
designed	designed	vvn	designed	design	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
King	King	n1	King	king	0
;	;	;	;	;	0
whom	whom	r-crq	whom	who	0
Malignants	Malignants	n2	Malignants	malignant	0
themselves	themselves	px32	themselves	themselves	0
deny	deny	vvb	deny	deny	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
been	been	vbn	been	be	0
the	the	dt	the	the	0
wisest	wisest	js	wisest	wise	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
Princes	Princes	n2	Princes	prince	0
from	from	p-acp	from	from	0
many	many	d	many	many	0
Ages	Ages	n2	Ages	age	0
past	past	j	past	past	0
.	.	.	.	.	1
From	From	p-acp	From	from	0
your	your	po22	your	your	0
first	first	ord	first	first	0
Essaies	Essaies	n2	Essays	essay	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
hasten	hasten	vvi	hasten	hasten	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
stronger	stronger	jc	stronger	strong	0
times	times	n2	times	time	0
,	,	,	,	,	0
not	not	xx	not	not	0
unmindful	unmindful	j	unmindful	unmindful	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
promi	promi	n2	promi	promi	0
∣	∣	sy	∣	∣	0
sed	sed	zz	sed	sed	0
business	business	n1	business	business	0
.	.	.	.	.	1
After	After	p-acp	After	after	0
your	your	po22	your	your	0
forraign	forraign	j	foreign	foreign	0
Travels	Travels	n2	Travels	travel	0
,	,	,	,	,	0
obnoxious	obnoxious	j	obnoxious	obnoxious	0
to	to	p-acp	to	to	0
ma	ma	n1	ma	man	0
∣	∣	sy	∣	∣	0
ny	ny	av	nigh	nigh	0
hazards	hazards	n2	hazards	hazard	0
,	,	,	,	,	0
you	you	pn22	you	you	0
came	came	vvd	came	come	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
Crown	Crown	n1	Crown	crown	0
,	,	,	,	,	0
whence	whence	c-crq	whence	whence	0
it	it	pn31	it	it	0
appeared	appeared	vvd	appeared	appear	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
much	much	av-d	much	much	0
your	your	po22	your	your	0
self	self	n1	self	self	0
then	then	av	then	then	0
dared	dared	vvd	dared	dare	0
to	to	pc-acp	to	to	0
ad	ad	vvi	and	add	0
∣	∣	sy	∣	∣	0
venture	venture	n1	venture	venture	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
the	the	dt	the	the	0
while	while	n1	while	while	0
at	at	p-acp	at	at	0
home	home	n1-an	home	home	0
each	each	d	each	each	0
one	one	crd	one	one	0
was	was	vbds	was	be	0
trembling	trembling	vvg	trembling	tremble	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
sake	sake	n1	sake	sake	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
the	the	dt	the	the	0
favour	favour	n1	favour	favour	0
of	of	pp-f	of	of	0
Hea	Hea	zz	Hea	hea	0
∣	∣	sy	∣	∣	0
ven	ven	zf	ven	when	0
brought	brought	vvd	brought	bring	0
you	you	pn22	you	you	0
back	back	av	back	back	0
safely	safely	av-j	safely	safe	0
to	to	p-acp	to	to	0
us	us	pno12	us	we	0
;	;	;	;	;	0
not	not	xx	not	not	0
so	so	av	so	so	0
much	much	av-d	much	much	0
as	as	c-acp	as	as	0
coloured	coloured	vvn	coloured	colour	0
with	with	p-acp	with	with	0
out-landish	out-landish	j	outlandish	outlandish	0
Dye	Dye	n1	Die	dye	0
;	;	;	;	;	0
not	not	xx	not	not	0
unlike	unlike	av-j	unlike	unlike	0
ano	ano	av	anon	anon	0
∣	∣	sy	∣	∣	0
ther	ther	dt	there	the	0
Ulysses	Ulysses	np1	Ulysses	Ulysses	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
accounted	accounted	vvd	accounted	account	0
it	it	pn31	it	it	0
sufficient	sufficient	j	sufficient	sufficient	0
(	(	(	(	(	0
even	even	av	even	even	0
by	by	p-acp	by	by	0
Homers	Homers	npg1	Homers	Homer	0
witness	witness	n1	witness	witness	0
)	)	)	)	)	0
To	To	pc-acp	To	to	0
have	have	vhi	have	have	0
known	known	vvn	known	know	0
the	the	dt	the	the	0
Morals	Morals	n2	Morals	moral	0
of	of	pp-f	of	of	0
Men	Men	n2	Men	man	0
and	and	cc	and	and	0
Cities	Cities	n2	Cities	city	0
.	.	.	.	.	1
When	When	c-crq	When	when	0
you	you	pn22	you	you	0
had	had	vhd	had	have	0
assum'd	assum'd	vvn	assumed	assume	0
the	the	dt	the	the	0
Crown	Crown	n1	Crown	crown	0
,	,	,	,	,	0
before	before	p-acp	before	before	0
all	all	d	all	all	0
other	other	j-jn	other	other	0
things	things	n2	things	thing	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
was	was	vbds	was	be	0
resplendent	resplendent	j	resplendent	resplendent	0
in	in	p-acp	in	in	0
you	you	pn22	you	you	0
a	a	dt	a	a	0
Religious	Religious	j	Religious	religious	0
mind	mind	n1	mind	mind	0
:	:	:	:	:	0
the	the	dt	the	the	0
Support	Support	vvb	Support	support	0
of	of	pp-f	of	of	0
Kingdomes	Kingdomes	n2	Kingdoms	kingdom	0
:	:	:	:	:	0
the	the	dt	the	the	0
Joy	Joy	n1	Joy	joy	0
of	of	pp-f	of	of	0
good	good	j	good	good	0
men	men	n2	men	man	0
.	.	.	.	.	1
The	The	dt	The	the	0
Chappel	Chappel	n1	Chapel	chapel	0
Royal	Royal	j	Royal	royal	0
was	was	vbds	was	be	0
never	never	av-x	never	never	0
more	more	av-dc	more	more	0
in	in	p-acp	in	in	0
order	order	n1	order	order	0
.	.	.	.	.	1
The	The	dt	The	the	0
number	number	n1	number	number	0
of	of	pp-f	of	of	0
eminent	eminent	j	eminent	eminent	0
Divines	Divines	n2-jn	Divines	divine	0
daily	daily	av-j	daily	daily	0
increased	increased	vvn	increased	increase	0
.	.	.	.	.	1
Sermons	Sermons	n2	Sermons	sermon	0
in	in	p-acp	in	in	0
no	no	dx	no	no	0
age	age	n1	age	age	0
more	more	av-dc	more	more	0
frequented	frequented	vvn	frequented	frequent	0
;	;	;	;	;	0
In	In	p-acp	In	in	0
none	none	pix	none	none	0
more	more	av-dc	more	more	0
learned	learned	j	learned	learned	0
;	;	;	;	;	0
And	And	cc	And	and	0
the	the	dt	the	the	0
example	example	n1	example	example	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Prince	Prince	n1	Prince	prince	0
more	more	av-dc	more	more	0
effectual	effectual	j	effectual	effectual	0
then	then	cs	then	than	0
the	the	dt	the	the	0
Sermons	Sermons	n2	Sermons	sermon	0
.	.	.	.	.	1
No	No	uh-dx	No	no	0
execrations	execrations	n2	execrations	execration	0
rashly	rashly	av-j	rashly	rash	0
proceeded	proceeded	vvn	proceeded	proceed	0
from	from	p-acp	from	from	0
your	your	po22	your	your	0
mouth	mouth	n1	mouth	mouth	0
.	.	.	.	.	1
Your	Your	po22	Your	your	0
ears	ears	n2	ears	ear	0
abhorring	abhorring	vvg	abhorring	abhor	0
,	,	,	,	,	0
not	not	xx	not	not	0
on	on	p-acp	on	on	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
any	any	d	any	any	0
wanton	wanton	j-jn	wanton	wanton	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
even	even	av	even	even	0
the	the	dt	the	the	0
least	least	av-ds	least	least	0
sordid	sordid	j	sordid	sordid	0
word	word	n1	word	word	0
:	:	:	:	:	0
which	which	r-crq	which	which	0
perchance	perchance	av	perchance	perchance	0
under	under	p-acp	under	under	0
Edward	Edward	np1	Edward	Edward	0
the	the	dt	the	the	0
4th	4th	ord	4th	four	0
,	,	,	,	,	0
while	while	cs	while	while	0
toy	toy	n1	toy	toy	0
∣	∣	sy	∣	∣	0
ish	ish	vbz	is	be	0
Loves	Loves	vvz	Loves	love	0
did	did	vdd	did	do	0
raign	raign	vvi	reign	reign	0
,	,	,	,	,	0
passed	passed	vvn	passed	pass	0
for	for	p-acp	for	for	0
Courtly	Courtly	j	Courtly	courtly	0
eloquence	eloquence	n1	eloquence	eloquence	0
;	;	;	;	;	0
Neither	Neither	av-dx	Neither	neither	0
stopped	stopped	vvn	stopped	stop	0
this	this	d	this	this	0
piety	piety	n1	piety	piety	0
within	within	p-acp	within	within	0
the	the	dt	the	the	0
Walls	Walls	n2	Walls	wall	0
of	of	pp-f	of	of	0
Court	Court	n1	Court	court	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
was	was	vbds	was	be	0
diffused	diffused	vvn	diffused	diffuse	0
also	also	av	also	also	0
through	through	p-acp	through	through	0
the	the	dt	the	the	0
King	King	n1	King	king	0
∣	∣	sy	∣	∣	0
dome	dome	n1	dome	dome	0
.	.	.	.	.	1
The	The	dt	The	the	0
Church	Church	n1	Church	church	0
Revenues	Revenues	n2	Revenues	revenue	0
were	were	vbdr	were	be	0
not	not	xx	not	not	0
touched	touched	vvn	touched	touch	0
;	;	;	;	;	0
Tem	Tem	vvb	Tem	tem	0
∣	∣	sy	∣	∣	0
ples	ples	j	ples	ples	0
here	here	av	here	here	0
and	and	cc	and	and	0
there	there	a-acp	there	there	0
new	new	j	new	new	0
founded	founded	vvn	founded	found	0
;	;	;	;	;	0
Dapidations	Dapidations	n2	Dapidations	dapidation	0
repaired	repaired	vvn	repaired	repair	0
;	;	;	;	;	0
And	And	cc	And	and	0
,	,	,	,	,	0
(	(	(	(	(	0
which	which	r-crq	which	which	0
Posterity	Posterity	n1	Posterity	posterity	0
will	will	vmb	will	will	0
chiefly	chiefly	av-jn	chiefly	chief	0
speak	speak	vvb	speak	speak	0
of	of	pp-f	of	of	0
)	)	)	)	)	0
the	the	dt	the	the	0
Riches	Riches	n2	Riches	riches	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Kingdome	Kingdome	n1	Kingdom	kingdom	0
,	,	,	,	,	0
excited	excited	vvd	excited	excite	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
most	most	av-ds	most	most	0
religious	religious	j	religious	religious	0
exhortation	exhortation	n1	exhortation	exhortation	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
restaura	restaura	fw-la	restaura	restaura	0
∣	∣	sy	∣	∣	0
tion	tion	n1	cion	cion	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
consecrated	consecrated	vvn	consecrated	consecrate	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Apostle	Apostle	n1	Apostle	apostle	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Nations	Nations	n2	Nations	nation	0
,	,	,	,	,	0
(	(	(	(	(	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
question	question	n1	question	question	0
the	the	dt	the	the	0
amplest	amplest	js	amplest	ample	0
and	and	cc	and	and	0
equally	equally	av-jn	equally	equal	0
ancient	ancient	j	ancient	ancient	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Christian	Christian	njp	Christian	christian	0
world	world	n1	world	world	0
)	)	)	)	)	0
which	which	r-crq	which	which	0
had	had	vhd	had	have	0
sustained	sustained	vvn	sustained	sustain	0
the	the	dt	the	the	0
injuries	injuries	n2	injuries	injury	0
of	of	pp-f	of	of	0
time	time	n1	time	time	0
.	.	.	.	.	1
Where	Where	c-crq	Where	where	0
your	your	po22	your	your	0
Maje	Maje	j	Maje	maje	0
∣	∣	sy	∣	∣	0
sties	sties	ng1	sties	sties	0
care	care	n1	care	care	0
was	was	vbds	was	be	0
greatly	greatly	av-j	greatly	great	0
conspicuous	conspicuous	j	conspicuous	conspicuous	0
in	in	p-acp	in	in	0
demolishing	demolishing	n-vvg	demolishing	demolish	0
those	those	d	those	those	0
private	private	j	private	private	0
dwellings	dwellings	n2	dwellings	dwelling	0
which	which	r-crq	which	which	0
disgraced	disgraced	vvd	disgraced	disgrace	0
the	the	dt	the	the	0
aspect	aspect	n1	aspect	aspect	0
of	of	pp-f	of	of	0
so	so	av	so	so	0
goodly	goodly	j	goodly	goodly	0
a	a	dt	a	a	0
Fabrick	Fabrick	n1	Fabric	fabric	0
:	:	:	:	:	0
And	And	cc	And	and	0
not	not	xx	not	not	0
less	less	dc	less	less	0
in	in	p-acp	in	in	0
imposing	imposing	vvg	imposing	impose	0
the	the	dt	the	the	0
management	management	n1	management	management	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
whole	whole	j-jn	whole	whole	0
business	business	n1	business	business	0
upon	upon	p-acp	upon	upon	0
that	that	d	that	that	0
most	most	av-ds	most	most	0
vigilant	vigilant	j	vigilant	vigilant	0
Prelate	Prelate	n1	Prelate	prelate	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
for	for	p-acp	for	for	0
his	his	po31	his	his	0
singular	singular	j	singular	singular	0
fidelity	fidelity	n1	fidelity	fidelity	0
and	and	cc	and	and	0
judgement	judgement	n1	judgement	judgement	0
,	,	,	,	,	0
hath	hath	vhz	hath	have	0
lately	lately	av-j	lately	late	0
merited	merited	vvn	merited	merit	0
far	far	av-j	far	far	0
higher	higher	jc	higher	high	0
place	place	n1	place	place	0
.	.	.	.	.	1
Now	Now	av	Now	now	0
(	(	(	(	(	0
next	next	ord	next	next	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
)	)	)	)	)	0
how	how	q-crq	how	how	0
tender	tender	j	tender	tender	0
was	was	vbds	was	be	0
your	your	po22	your	your	0
af	af	pp-f	of	of	0
∣	∣	sy	∣	∣	0
fection	fection	n1	fection	fection	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
People	People	n1	People	people	0
?	?	?	?	?	1
When	When	c-crq	When	when	0
the	the	dt	the	the	0
Sickness	Sickness	n1	Sickness	sickness	0
raged	raged	vvd	raged	rage	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
Command	Command	n1	Command	command	0
recourse	recourse	n1	recourse	recourse	0
was	was	vbds	was	be	0
had	had	vhn	had	have	0
to	to	p-acp	to	to	0
publick	publick	j	public	public	0
Fastings	Fastings	n2-vvg	Fastings	fast	0
.	.	.	.	.	1
When	When	c-crq	When	when	0
we	we	pns12	we	we	0
were	were	vbdr	were	be	0
pressed	pressed	vvn	pressed	press	0
with	with	p-acp	with	with	0
greater	greater	jc	greater	great	0
fear	fear	n1	fear	fear	0
then	then	cs	then	than	0
evil	evil	j-jn	evil	evil	0
of	of	pp-f	of	of	0
Famine	Famine	n1	Famine	famine	0
,	,	,	,	,	0
the	the	dt	the	the	0
Horders	Horders	n2	Horders	horder	0
of	of	pp-f	of	of	0
Provisi	Provisi	n1	Provision	provision	0
∣	∣	sy	∣	∣	0
ons	ons	pp-f|pno12	ons	of|we	0
were	were	vbdr	were	be	0
constrained	constrained	vvn	constrained	constrain	0
to	to	pc-acp	to	to	0
open	open	vvi	open	open	0
their	their	po32	their	their	0
Garners	Garners	n2	Garners	garner	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
prices	prices	n2	princes	price	0
of	of	pp-f	of	of	0
grain	grain	n1	grain	grain	0
abated	abated	vvn	abated	abate	0
.	.	.	.	.	1
Among	Among	p-acp	Among	among	0
these	these	d	these	these	0
most	most	av-ds	most	most	0
pi	pi	zz	pi	pi	0
∣	∣	sy	∣	∣	0
ous	ous	j	ous	ous	0
cares	cares	n2	cares	care	0
,	,	,	,	,	0
I	I	pns11	I	i	0
cannot	cannot	vmbx	cannot	can	0
omit	omit	vvi	omit	omit	0
one	one	crd	one	one	0
peculiar	peculiar	j	peculiar	peculiar	0
Elogy	Elogy	n1	Eulogy	elogy	0
,	,	,	,	,	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
per	per	fw-la	per	per	0
to	to	pc-acp	to	to	0
your	your	po22	your	your	0
own	own	d	own	own	0
providence	providence	n1	providence	providence	0
,	,	,	,	,	0
whereof	whereof	c-crq	whereof	whereof	0
I	I	pns11	I	i	0
must	must	vmb	must	must	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
peat	peat	n1	peat	peat	0
the	the	cs	the	than	0
Original	Original	j-jn	Original	original	0
a	a	dt	a	a	0
little	little	j	little	little	0
higher	higher	av-jc	higher	high	0
.	.	.	.	.	1
There	There	pc-acp	There	there	0
were	were	vbdr	were	be	0
hatched	hatched	vvn	hatched	hatch	0
abroad	abroad	av	abroad	abroad	0
some	some	d	some	some	0
years	years	n2	years	year	0
agone	agone	av	ago	ago	0
,	,	,	,	,	0
or	or	cc	or	or	0
perhaps	perhaps	av	perhaps	perhaps	0
raked	raked	vvd	raked	rake	0
up	up	a-acp	up	up	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
Antiquity	Antiquity	n1	Antiquity	antiquity	0
,	,	,	,	,	0
certain	certain	j	certain	certain	0
Controversies	Controversies	n2	Controversies	controversy	0
about	about	p-acp	about	about	0
high	high	j	high	high	0
points	points	n2	points	point	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Creed	Creed	n1	Creed	creed	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
having	having	vhg	having	have	0
likewise	likewise	av	likewise	likewise	0
flown	flown	vvn	flown	fly	0
over	over	a-acp	over	over	0
to	to	p-acp	to	to	0
us	us	pno12	us	we	0
,	,	,	,	,	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
flames	flames	n2	flames	flame	0
of	of	pp-f	of	of	0
Wit	Wit	n1	Wit	wit	0
are	are	vbr	are	be	0
easily	easily	av-j	easily	easy	0
diffused	diffused	vvn	diffused	diffuse	0
)	)	)	)	)	0
lest	lest	cs	lest	lest	0
hereabout	hereabout	av	hereabout	hereabout	0
also	also	av	also	also	0
both	both	d	both	both	0
Pulpits	Pulpits	n2	Pulpits	pulpit	0
and	and	cc	and	and	0
Pens	Pens	n2	Pens	pen	0
might	might	vmd	might	may	0
run	run	vvi	run	run	0
to	to	p-acp	to	to	0
heat	heat	n1	heat	heat	0
and	and	cc	and	and	0
pub	pub	fw-la	pub	pub	0
∣	∣	sy	∣	∣	0
lick	lick	n1	lick	lick	0
disturbance	disturbance	n1	disturbance	disturbance	0
:	:	:	:	:	0
Your	Your	po22	Your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
with	with	p-acp	with	with	0
most	most	ds	most	most	0
lauda	lauda	fw-la	lauda	lauda	0
∣	∣	sy	∣	∣	0
ble	ble	zz	ble	ble	0
temper	temper	n1	temper	temper	0
by	by	p-acp	by	by	0
Proclamation	Proclamation	n1	Proclamation	proclamation	0
suppressed	suppressed	vvn	suppressed	suppress	0
on	on	p-acp	on	on	0
both	both	d	both	both	0
sides	sides	n2	sides	side	0
all	all	d	all	all	0
manner	manner	n1	manner	manner	0
of	of	pp-f	of	of	0
debates	debates	n2	debates	debate	0
.	.	.	.	.	1
Others	Others	ng2-jn	Others	other	0
may	may	vmb	may	may	0
think	think	vvi	think	think	0
what	what	r-crq	what	what	0
pleaseth	pleaseth	vvz	pleases	please	0
them	them	pno32	them	they	0
;	;	;	;	;	0
In	In	p-acp	In	in	0
my	my	po11	my	my	0
opinion	opinion	n1	opinion	opinion	0
(	(	(	(	(	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
have	have	vhi	have	have	0
pardon	pardon	n1	pardon	pardon	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
phrase	phrase	n1	phrase	phrase	0
)	)	)	)	)	0
The	The	dt	The	the	0
Itch	Itch	n1	Itch	itch	0
of	of	pp-f	of	of	0
disputing	disputing	vvg	disputing	dispute	0
,	,	,	,	,	0
will	will	vmb	will	will	0
prove	prove	vvi	prove	prove	0
the	the	dt	the	the	0
Scab	Scab	n1	Scab	scab	0
of	of	pp-f	of	of	0
Churches	Churches	n2	Churches	church	0
.	.	.	.	.	1
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
relate	relate	vvi	relate	relate	0
what	what	r-crq	what	what	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
chanced	chanced	vvn	chanced	chance	0
more	more	av-dc	more	more	0
then	then	cs	then	than	0
once	once	a-acp	once	once	0
to	to	pc-acp	to	to	0
observe	observe	vvi	observe	observe	0
.	.	.	.	.	1
Two	Two	crd	Two	two	0
(	(	(	(	(	0
namely	namely	av	namely	namely	0
)	)	)	)	)	0
arguing	arguing	vvg	arguing	argue	0
about	about	p-acp	about	about	0
some	some	d	some	some	0
subject	subject	n-jn	subject	subject	0
so	so	av	so	so	0
eagerly	eagerly	av-j	eagerly	eager	0
,	,	,	,	,	0
till	till	c-acp	till	till	0
either	either	d	either	either	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
transported	transported	vvn	transported	transport	0
by	by	p-acp	by	by	0
heat	heat	n1	heat	heat	0
of	of	pp-f	of	of	0
contenti	contenti	fw-la	contenti	contenti	0
∣	∣	sy	∣	∣	0
on	on	a-acp	on	on	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
one	one	crd	one	one	0
thing	thing	n1	thing	thing	0
to	to	p-acp	to	to	0
another	another	j-jn	another	another	0
,	,	,	,	,	0
they	they	pns32	they	they	0
both	both	d	both	both	0
at	at	p-acp	at	at	0
length	length	n1	length	length	0
had	had	vhd	had	have	0
lost	lost	vvn	lost	lose	0
first	first	ord	first	first	0
their	their	po32	their	their	0
Charity	Charity	n1	Charity	charity	0
,	,	,	,	,	0
and	and	cc	and	and	0
then	then	av	then	then	0
also	also	av	also	also	0
the	the	dt	the	the	0
Truth	Truth	n1	Truth	truth	0
.	.	.	.	.	1
Whither	Whither	q-crq	Whither	whither	0
would	would	vmd	would	will	0
restless	restless	j	restless	restless	0
subtilty	subtilty	n1	subtlety	subtlety	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
ceed	ceed	n1	ceed	ceed	0
,	,	,	,	,	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
not	not	xx	not	not	0
bounded	bounded	vvn	bounded	bound	0
:	:	:	:	:	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
of	of	pp-f	of	of	0
captious	captious	j	captious	captious	0
∣	∣	sy	∣	∣	0
ness	ness	n1	ness	ness	0
no	no	dx	no	no	0
end	end	n1	end	end	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
seasonable	seasonable	j	seasonable	seasonable	0
provision	provision	n1	provision	provision	0
was	was	vbds	was	be	0
made	made	vvn	made	make	0
against	against	p-acp	against	against	0
it	it	pn31	it	it	0
.	.	.	.	.	1
To	To	p-acp	To	to	0
