Ingenious	Ingenious	j	Ingenious	ingenious	0
safe	safe	j	safe	safe	0
to	to	p-acp	to	to	0
shore	shore	n1	shore	shore	0
.	.	.	.	.	1
Sometimes	Sometimes	av	Sometime	sometime	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
in	in	p-acp	in	in	0
very	very	av	very	very	0
great	great	j	great	great	0
danger	danger	n1	danger	danger	0
of	of	pp-f	of	of	0
being	being	vbg	being	be	0
taken	taken	vvn	taken	take	0
by	by	p-acp	by	by	0
Pirates	Pirates	n2	Pirates	pirate	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
wonderfully	wonderfully	av-j	wonderfully	wonderful	0
preserved	preserved	vvn	preserved	preserve	0
,	,	,	,	,	0
either	either	av-d	either	either	0
by	by	p-acp	by	by	0
God's	God's	npg1	God's	God	0
calming	calming	vvg	calming	calm	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Winds	Winds	n2	Winds	wind	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Sea	Sea	n1	Sea	sea	0
where	where	c-crq	where	where	0
the	the	dt	the	the	0
Pirates	Pirates	n2	Pirates	pirate	0
have	have	vhb	have	have	0
sail'd	sail'd	vvd	sailed	sail	0
,	,	,	,	,	0
or	or	cc	or	or	0
by	by	p-acp	by	by	0
giving	giving	vvg	giving	give	0
the	the	dt	the	the	0
poor	poor	j	poor	poor	0
pursued	pursued	vvd	pursued	pursue	0
Ship	Ship	n1	Ship	ship	0
a	a	dt	a	a	0
strong	strong	j	strong	strong	0
gale	gale	n1	gale	gale	0
of	of	pp-f	of	of	0
Wind	Wind	n1	Wind	wind	0
to	to	pc-acp	to	to	0
run	run	vvi	run	run	0
away	away	av	away	away	0
from	from	p-acp	from	from	0
their	their	po32	their	their	0
Pursuers	Pursuers	n2	Pursuers	pursuer	0
;	;	;	;	;	0
or	or	cc	or	or	0
by	by	p-acp	by	by	0
sinking	sinking	vvg	sinking	sink	0
the	the	dt	the	the	0
Pirates	Pirates	n2	Pirates	pirate	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	1
Sometimes	Sometimes	av	Sometime	sometime	0
their	their	po32	their	their	0
Ships	Ships	n2	Ships	ship	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
cast	cast	vvn	cast	cast	0
away	away	av	away	away	0
,	,	,	,	,	0
and	and	cc	and	and	0
yet	yet	av	yet	yet	0
they	they	pns32	they	they	0
themselves	themselves	px32	themselves	themselves	0
wonderfully	wonderfully	av-j	wonderfully	wonderful	0
got	got	vvn	god	get	0
safe	safe	j	safe	safe	0
to	to	p-acp	to	to	0
shore	shore	n1	shore	shore	0
upon	upon	p-acp	upon	upon	0
Planks	Planks	n2	Planks	plank	0
,	,	,	,	,	0
Yards	Yards	n2	Yards	yard	0
,	,	,	,	,	0
Masts	Masts	n2	Masts	mast	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	1
I	I	pns11	I	i	0
might	might	vmd	might	may	0
be	be	vbi	be	be	0
endless	endless	j	endless	endless	0
in	in	p-acp	in	in	0
enumerating	enumerating	vvg	enumerating	enumerate	0
their	their	po32	their	their	0
Deliverances	Deliverances	n2	Deliverances	deliverance	0
from	from	p-acp	from	from	0
Drowning	Drowning	vvg	Drowning	drown	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
Burning	Burning	vvg	Burning	burn	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
Slavery	Slavery	n1	Slavery	slavery	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	1
(	(	(	(	(	0
Sure	Sure	j	Sure	sure	0
Sea-men	Sea-men	n2	Seamen	seaman	0
)	)	)	)	)	0
your	your	po22	your	your	0
extraordinary	extraordinary	j	extraordinary	extraordinary	0
Salvations	Salvations	n2	Salvations	salvation	0
lay	lay	vvb	lay	lay	0
more	more	av-dc	more	more	0
than	than	cs	than	than	0
ordinary	ordinary	j	ordinary	ordinary	0
engagement	engagement	n1	engagement	engagement	0
upon	upon	p-acp	upon	upon	0
you	you	pn22	you	you	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
praise	praise	vvi	praise	praise	0
,	,	,	,	,	0
love	love	n1	love	love	0
,	,	,	,	,	0
fear	fear	vvb	fear	fear	0
,	,	,	,	,	0
obey	obey	vvb	obey	obey	0
,	,	,	,	,	0
and	and	cc	and	and	0
trust	trust	vvi	trust	trust	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
Saviour	Saviour	n1	Saviour	saviour	0
and	and	cc	and	and	0
Deliverer	Deliverer	n1	Deliverer	deliverer	0
.	.	.	.	.	1
I	I	pns11	I	i	0
have	have	vhb	have	have	0
read	read	vvn	read	read	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
enthralled	enthralled	j-vvn	enthralled	enthrall	0
Greeks	Greeks	np1	Greeks	Greeks	0
were	were	vbdr	were	be	0
so	so	av	so	so	0
affected	affected	vvn	affected	affect	0
with	with	p-acp	with	with	0
their	their	po32	their	their	0
Liberty	Liberty	n1	Liberty	liberty	0
,	,	,	,	,	0
procured	procured	vvn	procured	procure	0
by	by	p-acp	by	by	0
Flaminius	Flaminius	np1	Flaminius	Flaminius	0
the	the	dt	the	the	0
Roman	Roman	njp	Roman	roman	0
General	General	n1	General	general	0
,	,	,	,	,	0
that	that	cst	that	that	0
their	their	po32	their	their	0
shrill	shrill	j	shrill	shrill	0
Acclamations	Acclamations	n2	Acclamations	acclamation	0
of	of	pp-f	of	of	0
,	,	,	,	,	0
A	A	dt	A	a	0
Saviour	Saviour	n1	Saviour	saviour	0
,	,	,	,	,	0
a	a	dt	a	a	0
Saviour	Saviour	n1	Saviour	saviour	0
,	,	,	,	,	0
made	made	vvd	made	make	0
the	the	dt	the	the	0
very	very	j	very	very	0
Birds	Birds	n2	Birds	bird	0
fall	fall	vvb	fallen	fall	0
down	down	a-acp	down	down	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Heavens	Heavens	n2	Heavens	heaven	0
astonished	astonished	vvn	astonished	astonish	0
.	.	.	.	.	1
O	O	sy	O	o	0
how	how	q-crq	how	how	0
should	should	vmd	should	shall	0
Sea	Sea	n1	Sea	sea	0
∣	∣	sy	∣	∣	0
men	men	n1	men	man	0
be	be	vbi	be	be	0
affected	affected	vvn	affected	affect	0
with	with	p-acp	with	with	0
their	their	po32	their	their	0
Sea-Deliverances	Sea-Deliverances	n2	Sea-Deliverances	sea-deliverance	0
!	!	!	!	!	1
Many	Many	av-d	Many	many	0
that	that	d	that	that	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
deliver'd	deliver'd	vvn	delivered	deliver	0
from	from	p-acp	from	from	0
Turkish	Turkish	jp	Turkish	turkish	0
Slavery	Slavery	n1	Slavery	slavery	0
,	,	,	,	,	0
have	have	vhb	have	have	0
vowed	vowed	vvn	vowed	vow	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
Servants	Servants	n2	Servants	servant	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
Redeemers	Redeemers	ng1	Redeemer's	redeemer	0
all	all	d	all	all	0
the	the	dt	the	the	0
days	days	n2	days	day	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
Lives	Lives	n2	Lives	life	0
.	.	.	.	.	1
Ah	Ah	uh	Ah	ah	0
,	,	,	,	,	0
Sirs	Sirs	n2	Sirs	sir	0
,	,	,	,	,	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
you	you	pn22	you	you	0
be	be	vbi	be	be	0
more	more	av-dc	more	more	0
than	than	cs	than	than	0
ordinarily	ordinarily	av-j	ordinarily	ordinary	0
God's	God's	npg1	God's	God	0
Servants	Servants	n2	Servants	servant	0
all	all	d	all	all	0
the	the	dt	the	the	0
days	days	n2	days	day	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Lives	Lives	n2	Lives	life	0
,	,	,	,	,	0
seeing	seeing	vvg	seeing	see	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
so	so	av	so	so	0
oft	oft	av	oft	oft	0
,	,	,	,	,	0
so	so	av	so	so	0
wonderfully	wonderfully	av-j	wonderfully	wonderful	0
rdeem	rdeem	vvi	rdeem	rdeem	0
∣	∣	sy	∣	∣	0
ed	ed	wd	ed	ed	0
from	from	p-acp	from	from	0
Death	Death	n1	Death	death	0
it	it	pn31	it	it	0
self	self	n1	self	self	0
by	by	p-acp	by	by	0
him	him	pno31	him	he	0
?	?	?	?	?	1
Verily	Verily	av-j	Verily	very	0
,	,	,	,	,	0
do	do	vdb	do	do	0
what	what	r-crq	what	what	0
you	you	pn22	you	you	0
can	can	vmb	can	can	0
,	,	,	,	,	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
die	die	vvi	die	die	0
in	in	p-acp	in	in	0
God's	God's	npg1	God's	God	0
Debt	Debt	n1	Debt	debt	0
.	.	.	.	.	1
As	As	p-acp	As	as	0
for	for	p-acp	for	for	0
me	me	pno11	me	i	0
,	,	,	,	,	0
God	God	np1	God	God	0
for	for	p-acp	for	for	0
∣	∣	sy	∣	∣	0
bid	bid	vvi	bid	bid	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
sin	sin	vvi	sin	sin	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
ceasing	ceasing	vvg	ceasing	cease	0
to	to	pc-acp	to	to	0
pray	pray	vvi	pray	pray	0
for	for	p-acp	for	for	0
you	you	pn22	you	you	0
,	,	,	,	,	0
1	1	crd	1	1	0
Sam.	Sam.	np1	Sam.	Sam	1
12.	12.	crd	12.	12.	0
23	23	crd	23	23	0
,	,	,	,	,	1
24.	24.	crd	24.	24.	1
That	That	cst	That	that	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
perusal	perusal	n1	perusal	perusal	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
short	short	j	short	short	0
and	and	cc	and	and	0
sweet	sweet	j	sweet	sweet	0
Treatise	Treatise	n1	Treatise	treatise	0
,	,	,	,	,	0
wherein	wherein	c-crq	wherein	wherein	0
the	the	dt	the	the	0
jucicious	jucicious	j	jucicious	jucicious	0
and	and	cc	and	and	0
ingenious	ingenious	j	ingenious	ingenious	0
Author	Author	n1	Author	author	0
hath	hath	vhz	hath	have	0
well	well	av	well	well	0
mixed	mixed	vvn	mixed	mix	0
utile	utile	j	utile	utile	0
dulci	dulci	fw-la	dulci	dulci	0
,	,	,	,	,	0
profit	profit	n1	profit	profit	0
and	and	cc	and	and	0
pleasure	pleasure	n1	pleasure	pleasure	0
,	,	,	,	,	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
learn	learn	vvi	learn	learn	0
the	the	dt	the	the	0
good	good	j	good	good	0
and	and	cc	and	and	0
right	right	j-jn	right	right	0
way	way	n1	way	way	0
,	,	,	,	,	0
even	even	av	even	even	0
to	to	pc-acp	to	to	0
fear	fear	vvi	fear	fear	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
and	and	cc	and	and	0
serve	serve	vvi	serve	serve	0
him	him	pno31	him	he	0
in	in	p-acp	in	in	0
truth	truth	n1	truth	truth	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
your	your	po22	your	your	0
hearts	hearts	n2	hearts	heart	0
,	,	,	,	,	0
considering	considering	vvg	considering	consider	0
how	how	c-crq	how	how	0
great	great	j	great	great	0
things	things	n2	things	thing	0
he	he	pns31	he	he	0
hath	hath	vhz	hath	have	0
done	done	vdn	done	do	0
for	for	p-acp	for	for	0
you	you	pn22	you	you	0
:	:	:	:	:	0
This	This	d	This	this	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
hearty	hearty	j	hearty	hearty	0
Prayer	Prayer	n1	Prayer	prayer	0
of	of	pp-f	of	of	1
