ANd	ANd	cc	ANd	and	0
:	:	:	:	:	0
so	so	av	so	so	0
all	all	d	all	all	0
those	those	d	those	those	0
Churches	Churches	n2	Churches	church	0
,	,	,	,	,	0
though	though	cs	though	though	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
much	much	d	much	much	0
to	to	pc-acp	to	to	0
blame	blame	vvi	blame	blame	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
may	may	vmb	may	may	0
all	all	d	all	all	0
help	help	vvi	help	help	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
up	up	a-acp	up	up	0
one	one	crd	one	one	0
Chatho	Chatho	np1	Chatho	Chatho	0
∣	∣	sy	∣	∣	0
lique	lique	n1	lique	lique	0
Church	Church	n1	Church	church	0
:	:	:	:	:	0
and	and	cc	and	and	0
why	why	q-crq	why	why	0
may	may	vmb	may	may	0
it	it	pn31	it	it	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
so	so	av	so	so	0
in	in	p-acp	in	in	0
these	these	d	these	these	0
.	.	.	.	.	1
Churches	Churches	np1	Churches	Churches	0
I	I	pns11	I	i	0
speak	speak	vvb	speak	speak	0
of	of	pp-f	of	of	0
?	?	?	?	?	1
For	For	p-acp	For	for	0
first	first	ord	first	first	0
they	they	pns32	they	they	0
all	all	d	all	all	0
agree	agree	vvi	agree	agree	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
one	one	crd	one	one	0
and	and	cc	and	and	0
only	only	j	only	only	0
foundation	foundation	n1	foundation	foundation	0
of	of	pp-f	of	of	0
Religion	Religion	n1	Religion	religion	0
,	,	,	,	,	0
Iesus	Iesus	np1	Iesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
as	as	p-acp	as	as	0
the	the	dt	the	the	0
Apostle	Apostle	n1	Apostle	apostle	0
calleth	calleth	vvz	calls	call	0
him	him	pno31	him	he	0
,	,	,	,	,	0
No	No	dx	No	no	0
other	other	j-jn	other	other	0
foundation	foundation	n1	foundation	foundation	0
can	can	vmb	can	can	0
any	any	d	any	any	0
other	other	j-jn	other	other	0
man	man	n1	man	man	0
lay	lay	vvd	lay	lie	0
,	,	,	,	,	0
then	then	av	then	then	0
that	that	cst	that	that	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
laid	laid	vvn	laid	lay	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
wit	wit	vvi	wit	wit	0
Ie	Ie	fw-fr	Ie	je	0
∣	∣	sy	∣	∣	0
sus	sus	fw-la	sus	sus	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
and	and	cc	and	and	0
this	this	d	this	this	0
no	no	dx	no	no	0
doubt	doubt	n1	doubt	doubt	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
sure	sure	j	sure	sure	0
and	and	cc	and	and	0
good	good	j	good	good	0
foundation	foundation	n1	foundation	foundation	0
,	,	,	,	,	0
and	and	cc	and	and	0
this	this	d	this	this	0
maketh	maketh	vvz	makes	make	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
Christi	Christi	fw-la	Christi	christi	0
∣	∣	sy	∣	∣	0
an	an	dt	and	a	0
Churches	Churches	n2	Churches	church	0
,	,	,	,	,	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
all	all	av-d	all	all	0
bapti	bapti	fw-la	bapti	bapti	0
∣	∣	sy	∣	∣	0
zed	zed	sy	z	z	0
into	into	p-acp	into	into	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
and	and	cc	and	and	0
looke	looke	vvb	look	look	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
saved	saved	vvn	saved	save	0
by	by	p-acp	by	by	0
his	his	po31	his	his	0
sufferings	sufferings	n2	sufferings	suffering	0
:	:	:	:	:	0
And	And	cc	And	and	0
think	think	vvb	think	think	0
not	not	xx	not	not	0
this	this	d	this	this	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
small	small	j	small	small	0
mat	mat	n1	mat	mat	0
∣	∣	sy	∣	∣	0
ter	ter	zz	ter	ter	0
;	;	;	;	;	0
for	for	p-acp	for	for	0
S.	S.	n1	S.	saint	0
Paul	Paul	np1	Paul	Paul	0
desired	desired	vvd	desired	desire	0
to	to	pc-acp	to	to	0
know	know	vvi	know	know	0
nothing	nothing	pix	nothing	nothing	0
else	else	av	else	else	0
,	,	,	,	,	0
I	I	pns11	I	i	0
esteemed	esteemed	vvd	esteemed	esteem	0
not	not	xx	not	not	0
(	(	(	(	(	0
saith	saith	vvz	says	say	0
he	he	pns31	he	he	0
)	)	)	)	)	0
to	to	pc-acp	to	to	0
know	know	vvi	know	know	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
among	among	p-acp	among	among	0
you	you	pn22	you	you	0
but	but	p-acp	but	but	0
Iesus	Iesus	np1	Iesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
and	and	cc	and	and	0
him	him	pno31	him	he	0
cruci	cruci	fw-la	cruci	cruci	0
∣	∣	sy	∣	∣	0
fied	fied	j-vvn-u	fied	fie	0
,	,	,	,	,	0
and	and	cc	and	and	0
it	it	pn31	it	it	0
worked	worked	vvd	worked	work	0
upon	upon	p-acp	upon	upon	0
his	his	po31	his	his	0
af	af	pp-f	of	of	0
∣	∣	sy	∣	∣	0
fection	fection	n1	fection	fection	0
as	as	c-acp	as	as	0
much	much	d	much	much	0
as	as	c-acp	as	as	0
upon	upon	p-acp	upon	upon	0
his	his	po31	his	his	0
un	un	j	un	unacustomated	0
∣	∣	sy	∣	∣	0
derstanding	derstanding	n1	derstanding	derstanding	0
.	.	.	.	.	1
God	God	np1	God	God	0
forbid	forbid	vvb	forbid	forbid	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
rejoyce	rejoyce	vvi	rejoice	rejoice	0
(	(	(	(	(	0
saith	saith	vvz	says	say	0
he	he	pns31	he	he	0
)	)	)	)	)	0
save	save	vvb	save	save	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
crosse	crosse	n1	cross	cross	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Lord	Lord	n1	Lord	lord	0
Iesus	Iesus	np1	Iesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
Gal.	Gal.	np1	Gal.	Gal.	1
6.	6.	crd	6.	6.	0
14.	14.	crd	14.	14.	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
in	in	p-acp	in	in	0
Christ	Christ	np1	Christ	Christ	0
crucified	crucified	vvd	crucified	crucify	0
.	.	.	.	.	1
Besides	Besides	p-acp	Beside	beside	0
this	this	d	this	this	0
one	one	crd	one	one	0
foun	foun	n1	foum	foum	0
∣	∣	sy	∣	∣	0
dation	dation	n1	dation	dation	0
,	,	,	,	,	0
they	they	pns32	they	they	0
all	all	d	all	all	0
embrace	embrace	vvb	embrace	embrace	0
the	the	dt	the	the	0
two	two	crd	two	two	0
Testaments	Testaments	n2	Testaments	testament	0
,	,	,	,	,	0
the	the	dt	the	the	0
three	three	crd	three	three	0
Creeds	Creeds	n2	Creeds	creed	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
foure	foure	crd	foure	four	0
first	first	ord	first	first	0
gene	gene	zz	gene	gene	0
∣	∣	sy	∣	∣	0
rall	rall	n1	rall	rall	0
Councells	Councells	n2	Counsels	counsel	0
,	,	,	,	,	0
and	and	cc	and	and	0
many	many	d	many	many	0
other	other	n-jn	other	other	0
very	very	av	very	very	0
materiall	materiall	j-jn	material	material	0
points	points	n2	points	point	0
.	.	.	.	.	1
The	The	dt	The	the	0
discord	discord	n1	discord	discord	0
amongst	amongst	p-acp	among	among	0
us	us	pno12	us	we	0
Christians	Christians	np1	Christians	Christians	0
hath	hath	vhz	hath	have	0
been	been	vbn	been	be	0
long	long	av-j	long	long	0
agoe	agoe	av	ago	ago	0
objected	objected	vvn	objected	object	0
to	to	p-acp	to	to	0
us	us	pno12	us	we	0
;	;	;	;	;	0
and	and	cc	and	and	0
certainely	certainely	av-j	certainly	certain	0
there	there	a-acp	there	there	0
hath	hath	vhz	hath	have	0
nothing	nothing	pix	nothing	nothing	0
so	so	av	so	so	0
much	much	av-d	much	much	0
drawn	drawn	vvn	drawn	draw	0
some	some	d	some	some	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
and	and	cc	and	and	0
kept	kept	vvd	kept	keep	0
others	others	n2-jn	others	other	0
from	from	p-acp	from	from	0
comming	comming	vvg	coming	come	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
these	these	d	these	these	0
quarrels	quarrels	n2	quarrels	quarrel	0
amongst	amongst	p-acp	among	among	0
our	our	po12	our	our	0
selves	selves	n2	selves	self	0
;	;	;	;	;	0
Vnto	Vnto	p-acp	Unto	unto	0
whom	whom	ro-crq	whom	who	0
I	I	pns11	I	i	0
briefly	briefly	av-j	briefly	brief	0
answere	answere	vvb	answer	answer	0
:	:	:	:	:	0
If	If	cs	If	if	0
they	they	pns32	they	they	0
like	like	vvb	like	like	0
not	not	xx	not	not	0
our	our	po12	our	our	0
differences	differences	n2	differences	difference	0
,	,	,	,	,	0
let	let	vvb	let	let	0
them	them	pno32	them	they	0
joyne	joyne	vvi	join	join	0
with	with	p-acp	with	with	0
us	us	pno12	us	we	0
in	in	p-acp	in	in	0
those	those	d	those	those	0
things	things	n2	things	thing	0
wherein	wherein	c-crq	wherein	wherein	0
we	we	pns12	we	we	0
agree	agree	vvb	agree	agree	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	d	that	that	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
Christians	Christians	np1	Christians	Christians	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
beleeve	beleeve	vvi	believe	believe	0
in	in	p-acp	in	in	0
Christ	Christ	np1	Christ	Christ	0
and	and	cc	and	and	0
him	him	pno31	him	he	0
crucified	crucified	vvd	crucified	crucify	0
,	,	,	,	,	0
and	and	cc	and	and	0
those	those	d	those	those	0
other	other	j-jn	other	other	0
principall	principall	j-jn	principal	principal	0
points	points	n2	points	point	0
whereof	whereof	c-crq	whereof	whereof	0
I	I	pns11	I	i	0
speak	speak	vvb	speak	speak	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
strive	strive	vvi	strive	strive	0
to	to	pc-acp	to	to	0
imitate	imitate	vvi	imitate	imitate	0
Christ	Christ	np1	Christ	Christ	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
power	power	n1	power	power	0
,	,	,	,	,	0
and	and	cc	and	and	0
then	then	av	then	then	0
our	our	po12	our	our	0
discords	discords	n2	discords	discord	0
will	will	vmb	will	will	0
lesse	lesse	av-dc	less	less	0
trouble	trouble	vvi	trouble	trouble	0
them	them	pno32	them	they	0
.	.	.	.	.	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
true	true	j	true	true	0
,	,	,	,	,	0
we	we	pns12	we	we	0
have	have	vhb	have	have	0
not	not	xx	not	not	0
all	all	d	all	all	0
built	built	vvn	built	build	0
alike	alike	av-j	alike	alike	0
upon	upon	p-acp	upon	upon	0
this	this	d	this	this	0
foundation	foundation	n1	foundation	foundation	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
some	some	d	some	some	0
no	no	dx	no	no	0
questi	questi	n1	question	question	0
∣	∣	sy	∣	∣	0
on	on	p-acp	on	on	0
have	have	vhb	have	have	0
built	built	vvn	built	build	0
wood	wood	n1	wood	wood	0
and	and	cc	and	and	0
straw	straw	n1	straw	straw	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
as	as	c-acp	as	as	0
silver	silver	n1	silver	silver	0
and	and	cc	and	and	0
gold	gold	n1	gold	gold	0
;	;	;	;	;	0
yet	yet	av	yet	yet	0
all	all	d	all	all	0
of	of	pp-f	of	of	0
us	us	pno12	us	we	0
no	no	dx	no	no	0
doubt	doubt	n1	doubt	doubt	0
did	did	vdd	did	do	0
strive	strive	vvi	strive	strive	0
to	to	pc-acp	to	to	0
imitate	imitate	vvi	imitate	imitate	0
Christ	Christ	np1	Christ	Christ	0
as	as	a-acp	as	as	0
neare	neare	av-j	near	near	0
as	as	c-acp	as	as	0
we	we	pns12	we	we	0
could	could	vmd	could	can	0
,	,	,	,	,	0
both	both	av-d	both	both	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
doctrine	doctrine	n1	doctrine	doctrine	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
practice	practice	n1	practice	practice	0
:	:	:	:	:	0
and	and	cc	and	and	0
certainly	certainly	av-j	certainly	certain	0
in	in	p-acp	in	in	0
these	these	d	these	these	0
superstructures	superstructures	n2	superstructures	superstructure	0
of	of	pp-f	of	of	0
reli	reli	fw-la	reli	reli	0
∣	∣	sy	∣	∣	0
gion	gion	n1	gion	gion	0
,	,	,	,	,	0
good	good	j	good	good	0
intentions	intentions	n2	intentions	intention	0
must	must	vmb	must	must	0
goe	goe	vvi	go	go	0
farre	farre	av-j	far	far	0
,	,	,	,	,	0
or	or	cc	or	or	0
else	else	av	else	else	0
it	it	pn31	it	it	0
will	will	vmb	will	will	0
goe	goe	vvi	go	go	0
hard	hard	av-j	hard	hard	0
with	with	p-acp	with	with	0
many	many	d	many	many	0
of	of	pp-f	of	of	0
us	us	pno12	us	we	0
;	;	;	;	;	0
not	not	xx	not	not	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
altogether	altogether	av	altogether	altogether	0
excuse	excuse	vvi	excuse	excuse	0
the	the	dt	the	the	0
fault	fault	n1	fault	fault	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
doubtlesse	doubtlesse	av-j	doubtless	doubtless	0
they	they	pns32	they	they	0
take	take	vvb	take	take	0
off	off	a-acp	off	off	0
much	much	d	much	much	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
punishment	punishment	n1	punishment	punishment	0
.	.	.	.	.	1
There	There	pc-acp	There	there	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
difference	difference	n1	difference	difference	0
between	between	p-acp	between	between	0
the	the	dt	the	the	0
East	East	n1	East	east	0
and	and	cc	and	and	0
west	west	n1	west	west	0
Churches	Churches	n2	Churches	church	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
what	what	r-crq	what	what	0
kinde	kinde	n1	kind	kind	0
of	of	pp-f	of	of	0
bread	bread	n1	bred	bread	0
the	the	dt	the	the	0
Eucha	Eucha	np1	Eucha	Eucha	0
∣	∣	sy	∣	∣	0
rist	rist	n1	rist	rist	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
receaved	receaved	vvn	received	receive	0
;	;	;	;	;	0
th	th	dt	that	the	0
East	East	n1	East	east	0
receiving	receiving	vvg	receiving	receive	0
in	in	p-acp	in	in	0
unleavene	unleavene	vvi	unleavene	unleavene	0
bread	bread	n1	bred	bread	0
,	,	,	,	,	0
the	the	dt	the	the	0
west	west	n1	west	west	0
in	in	p-acp	in	in	0
leavened	leavened	j-vvn	leavened	leaven	0
.	.	.	.	.	1
And	And	cc	And	and	0
herein	herein	av	herein	herein	0
though	though	cs	though	though	0
they	they	pns32	they	they	0
differ	differ	vvb	differ	differ	0
a	a	dt	a	a	0
∣	∣	sy	∣	∣	0
mong	mong	p-acp	mong	among	0
themselves	themselves	px32	themselves	themselves	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
the	the	dt	the	the	0
both	both	d	both	both	0
strive	strive	vvb	strive	strive	0
to	to	pc-acp	to	to	0
imitate	imitate	vvi	imitate	imitate	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
be	be	vbb	be	be	0
∣	∣	sy	∣	∣	0
cause	cause	vvi	cause	cause	0
the	the	dt	the	the	0
one	one	crd	one	one	0
Church	Church	n1	Church	church	0
thought	thought	vvd	thought	think	0
our	our	po12	our	our	0
Saviour	Saviour	n1	Saviour	saviour	0
used	used	vvd	used	use	0
then	then	av	then	then	0
the	the	dt	the	the	0
bread	bread	n1	bred	bread	0
that	that	cst	that	that	0
was	was	vbds	was	be	0
leavened	leavened	vvn	leavened	leaven	0
,	,	,	,	,	0
the	the	dt	the	the	0
other	other	n-jn	other	other	0
,	,	,	,	,	0
that	that	cst	that	that	0
which	which	r-crq	which	which	0
was	was	vbds	was	be	0
unleavened	unleavened	j	unleavened	unleavened	0
.	.	.	.	.	1
Either	Either	av-d	Either	either	0
Church	Church	n1	Church	church	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
lesse	lesse	av-dc	less	less	0
blameable	blameable	j-u	blameable	blameable	0
because	because	c-acp	because	because	0
they	they	pns32	they	they	0
think	think	vvb	think	think	0
both	both	d	both	both	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
follow	follow	vvb	follow	follow	0
our	our	po12	our	our	0
Savi	Savi	fw-la	Savi	savi	0
∣	∣	sy	∣	∣	0
ours	ours	png12	ours	we	0
example	example	n1	example	example	0
.	.	.	.	.	1
S.	S.	np1	S.	S.	0
Austin	Austin	np1	Austin	Austin	0
in	in	p-acp	in	in	0
like	like	j	like	like	0
manner	manner	n1	manner	manner	0
doth	doth	vdz	does	do	0
prettily	prettily	av-j	prettily	pretty	0
reconcile	reconcile	vvi	reconcile	reconcile	0
a	a	dt	a	a	0
difference	difference	n1	difference	difference	0
between	between	p-acp	between	between	0
some	some	d	some	some	0
concerning	concerning	vvg	concerning	concern	0
the	the	dt	the	the	0
time	time	n1	time	time	0
how	how	c-crq	how	how	0
often	often	av	often	often	0
we	we	pns12	we	we	0
should	should	vmd	should	shall	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
ceave	ceave	vvb	ceave	ceave	0
the	the	pno32	thee	they	0
holy	holy	j	holy	holy	0
Sacrament	Sacrament	n1	Sacrament	sacrament	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lords	Lords	n2	Lords	lord	0
supper	supper	n1	supper	supper	0
;	;	;	;	;	0
for	for	p-acp	for	for	0
some	some	d	some	some	0
it	it	pn31	it	it	0
seemes	seemes	vvz	seems	seem	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
time	time	n1	time	time	0
thought	thought	vvd	thought	think	0
we	we	pns12	we	we	0
were	were	vbdr	were	be	0
bound	bound	vvn	bound	bind	0
to	to	pc-acp	to	to	0
receave	receave	vvi	receive	receive	0
the	the	dt	the	the	0
Eu	Eu	n1	Eum	yew	0
∣	∣	sy	∣	∣	0
charist	charist	n1	charist	charist	0
every	every	d	every	every	0
day	day	n1	day	day	0
,	,	,	,	,	0
others	others	n2-jn	others	other	0
but	but	p-acp	but	but	0
now	now	av	now	now	0
and	and	cc	and	and	0
then	then	av	then	then	0
.	.	.	.	.	1
Some	Some	d	Some	some	0
(	(	(	(	(	0
saith	saith	vvz	says	say	0
he	he	pns31	he	he	0
Epist.	Epist.	np1	Epist.	Epist.	1
118.	118.	crd	118.	118.	0
)	)	)	)	)	0
communicate	communicate	vvb	communicate	communicate	0
daily	daily	j	daily	daily	0
,	,	,	,	,	0
others	others	n2-jn	others	other	0
but	but	p-acp	but	but	0
upon	upon	p-acp	upon	upon	0
certain	certain	j	certain	certain	0
daies	daies	n2	days	day	0
,	,	,	,	,	0
some	some	d	some	some	0
will	will	vmb	will	will	0
omit	omit	vvi	omit	omit	0
no	no	dx	no	no	0
day	day	n1	day	day	0
,	,	,	,	,	0
others	others	n2-jn	others	other	0
will	will	vmb	will	will	0
only	only	j	only	only	0
receive	receive	vvi	receive	receive	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
Sabbath	Sabbath	n1	Sabbath	sabbath	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Lords	Lords	n2	Lords	lord	0
day	day	n1	day	day	0
.	.	.	.	.	1
There	There	pc-acp	There	there	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
free	free	j	free	free	0
∣	∣	sy	∣	∣	0
dome	dome	n1	dome	dome	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
used	used	vvn	used	use	0
in	in	p-acp	in	in	0
both	both	d	both	both	0
these	these	d	these	these	0
:	:	:	:	:	0
Some	Some	d	Some	some	0
will	will	vmb	will	will	0
say	say	vvi	say	say	0
we	we	pns12	we	we	0
must	must	vmb	must	must	0
not	not	xx	not	not	0
daily	daily	av-j	daily	daily	0
receive	receive	vvi	receive	receive	0
the	the	dt	the	the	0
Sacrament	Sacrament	n1	Sacrament	sacrament	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
we	we	pns12	we	we	0
ought	ought	vmd	ought	ought	0
to	to	pc-acp	to	to	0
select	select	vvi	select	select	0
and	and	cc	and	and	0
set	set	vvi	set	set	0
apart	apart	av	apart	apart	0
some	some	d	some	some	0
daies	daies	n2	days	day	0
wherein	wherein	c-crq	wherein	wherein	0
we	we	pns12	we	we	0
must	must	vmb	must	must	0
live	live	vvi	live	live	0
more	more	av-dc	more	more	0
carefully	carefully	av-j	carefully	careful	0
and	and	cc	and	and	0
religiously	religiously	av-j	religiously	religious	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
come	come	vvb	come	come	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Sacrament	Sacrament	n1	Sacrament	sacrament	0
more	more	av-dc	more	more	0
worthily	worthily	av-j	worthily	worthy	0
and	and	cc	and	and	0
with	with	p-acp	with	with	0
greater	greater	jc	greater	great	0
devo	devo	fw-la	devo	devo	0
∣	∣	sy	∣	∣	0
tion	tion	n1	cion	cion	0
:	:	:	:	:	0
On	On	p-acp	On	on	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
side	side	n1	side	side	0
,	,	,	,	,	0
another	another	j-jn	another	another	0
tells	tells	vvz	tells	tell	0
us	us	pno12	us	we	0
,	,	,	,	,	0
yea	yea	uh	yea	yea	0
but	but	cc-acp	but	but	0
if	if	cs	if	if	0
the	the	dt	the	the	0
plague-sore	plague-sore	n1	plague-sore	plague-sore	0
of	of	pp-f	of	of	0
sinne	sinne	n1	sin	sin	0
and	and	cc	and	and	0
violence	violence	n1	violence	violence	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
disease	disease	n1	disease	disease	0
be	be	vbb	be	be	0
so	so	av	so	so	0
great	great	j	great	great	0
and	and	cc	and	and	0
dangerous	dangerous	j	dangerous	dangerous	0
,	,	,	,	,	0
such	such	d	such	such	0
soveraigne	soveraigne	j-jn	sovereign	sovereign	0
medicines	medicines	n2	medicines	medicine	0
as	as	c-acp	as	as	0
these	these	d	these	these	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
deferred	deferred	vvn	deferred	defer	0
.	.	.	.	.	1
Of	Of	pp-f	Of	of	0
both	both	d	both	both	0
these	these	d	these	these	0
saith	saith	vvz	says	say	0
he	he	pns31	he	he	0
let	let	vvb	let	let	0
every	every	d	every	every	0
man	man	n1	man	man	0
take	take	vvi	take	take	0
his	his	po31	his	his	0
choice	choice	n1	choice	choice	0
,	,	,	,	,	0
and	and	cc	and	and	0
doe	doe	vdb	do	do	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
thinks	thinks	vvz	thinks	think	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
conscience	conscience	n1	conscience	conscience	0
he	he	pns31	he	he	0
may	may	vmb	may	may	0
best	best	av-j	best	best	0
and	and	cc	and	and	0
most	most	av-ds	most	most	0
piously	piously	av-j	piously	pious	0
performe	performe	vvi	perform	perform	0
;	;	;	;	;	0
for	for	p-acp	for	for	0
neither	neither	d	neither	neither	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
dishonour	dishonour	n1	dishonour	dishonour	0
the	the	dt	the	the	0
body	body	n1	body	body	0
and	and	cc	and	and	0
blood	blood	n1	blood	blood	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Saviour	Saviour	n1	Saviour	saviour	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
rather	rather	av-c	rather	rather	0
both	both	d	both	both	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
doe	doe	vdb	do	do	0
strive	strive	vvi	strive	strive	0
to	to	pc-acp	to	to	0
honour	honour	vvi	honour	honour	0
this	this	d	this	this	0
saving	saving	j-vvg	saving	save	0
Sacrament	Sacrament	n1	Sacrament	sacrament	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
Zacheus	Zacheus	np1	Zacheus	Zacheus	0
rejoyced	rejoyced	vvd	rejoiced	rejoice	0
greatly	greatly	av-j	greatly	great	0
to	to	pc-acp	to	to	0
entertaine	entertaine	vvi	entertain	entertain	0
our	our	po12	our	our	0
Saviour	Saviour	n1	Saviour	saviour	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
house	house	n1	house	house	0
.	.	.	.	.	1
The	The	dt	The	the	0
Centurion	Centurion	n1	Centurion	centurion	0
said	said	vvd	said	say	0
,	,	,	,	,	0
Lord	Lord	n1	Lord	lord	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
not	not	xx	not	not	0
worthy	worthy	j	worthy	worthy	0
thou	thou	pns21	thou	thou	0
shouldest	shouldest	vmd2	shouldst	shall	0
come	come	vvi	come	come	0
under	under	p-acp	under	under	0
my	my	po11	my	my	0
roofe	roofe	n1	roof	roof	0
;	;	;	;	;	0
both	both	d	both	both	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
did	did	vdd	did	do	0
worship	worship	vvi	worship	worship	0
and	and	cc	and	and	0
honour	honour	vvi	honour	honour	0
our	our	po12	our	our	0
Savi	Savi	fw-la	Savi	savi	0
∣	∣	sy	∣	∣	0
our	our	po12	our	our	0
,	,	,	,	,	0
though	though	cs	though	though	0
after	after	p-acp	after	after	0
a	a	dt	a	a	0
diverse	diverse	j	diverse	diverse	0
,	,	,	,	,	0
and	and	cc	and	and	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
a	a	dt	a	a	0
contrary	contrary	j-jn	contrary	contrary	0
manner	manner	n1	manner	manner	0
,	,	,	,	,	0
both	both	d	both	both	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
being	being	vbg	being	be	0
miserable	miserable	j	miserable	miserable	0
by	by	p-acp	by	by	0
rea	rea	fw-la	rea	rea	0
∣	∣	sy	∣	∣	0
son	son	n1	son	son	0
of	of	pp-f	of	of	0
sinne	sinne	n1	sin	sin	0
,	,	,	,	,	0
both	both	d	both	both	0
